"","ind","site","sp","Latitude","Longitude","Elevation","Leaf.area","Fresh.mass","Dry.mass","Stem.volume","Stem.mass","ht","DBH","DBH.2","DBH.3","DBH.4","DBH.5","per.N","per.C","Stomatal.Length","stom_d","lma","wood.den","cn"
"414","RHAFRA01_WM","WM","RHAFRA",43.99956303,-71.37608598,417,NA,2.79,0.666,1.1,0.536,0.5,NA,NA,NA,NA,NA,3.231855811,45.59609183,13.379,219.5726349,NA,2.05223880597015,14.1083310941065
"415","RHOPRI01_WM","WM","RHOPRI",44.00396981,-71.3784687,394,226.823,2.74,1.1,2.8,1.248,1.3,NA,NA,NA,NA,NA,1.727032786,49.98087427,12.7266,78.29721864,0.00484959638131935,2.24358974358974,28.9403158267547
"416","RHOPRI02_WM","WM","RHOPRI",44.00371802,-71.378304,388,140.732,1.53,0.637,1.19,0.503,1,NA,NA,NA,NA,NA,1.905220736,49.71258477,14.362,156.5944373,0.00452633374072706,2.36580516898608,26.0928215983893
"417","RHOPRI03_WM","WM","RHOPRI",44.005901,-71.38091203,399,177.088,2.44,1.151,0.18,0.09,1.2,NA,NA,NA,NA,NA,1.816556719,51.65200875,12.6604,139.5733028,0.00649959342247922,2,28.4340192682968
"418","RHOPRI04_WM","WM","RHOPRI",44.00616797,-71.38085696,379,162.453,2.08,0.9,1.94,0.937,1.1,NA,NA,NA,NA,NA,1.73841458,50.19044252,14.057,182.126139,0.00554006389540359,2.07043756670224,28.8713883888388
"419","RHOPRI05_WM","WM","RHOPRI",44.00714496,-71.37963102,393,138.059,1.94,0.825,1.78,0.725,1.2,NA,NA,NA,NA,NA,1.432486331,48.34305997,NA,NA,0.00597570603872257,2.4551724137931,33.7476588249553
"420","RHOPRI06_WM","WM","RHOPRI",44.00718997,-71.379598,385,124.432,1.65,0.732,1.24,0.668,1.2,NA,NA,NA,NA,NA,1.44887119,49.26706754,NA,NA,0.00588273113025588,1.8562874251497,34.0037595336546
"421","SPIALB01_WM","WM","SPIALB",43.99794096,-71.37244396,341,92.816,0.91,0.388,0.76,0.438,1,NA,NA,NA,NA,NA,1.966032723,48.71539591,13.4872,554.8889843,0.00418031373901052,1.7351598173516,24.7785275087713
"422","SPIALB02_WM","WM","SPIALB",43.99822301,-71.37358599,337,153.162,1.72,0.792,0.65,0.363,1.5,NA,NA,NA,NA,NA,2.39656216,49.28855343,14.03,573.6122322,0.0051709954166177,1.79063360881543,20.5663571980958
"423","SPIALB03_WM","WM","SPIALB",43.99770099,-71.37273196,385,97.786,1.2,0.542,2.69,1.442,1.4,NA,NA,NA,NA,NA,1.850379724,47.69092299,15.8392,713.185535,0.00554271572617757,1.86546463245492,25.7735871029248
"424","SPIALB04_WM","WM","SPIALB",43.99828998,-71.37369001,392,67.712,0.67,0.302,1.3,0.803,1.2,NA,NA,NA,NA,NA,2.38747209,49.43031748,NA,NA,0.00446006616257089,1.61892901618929,20.7040399286929
"425","SPIALB05_WM","WM","SPIALB",43.99998003,-71.37471696,377,196.204,1.75,0.749,0.51,0.327,1.1,NA,NA,NA,NA,NA,2.350665344,49.41722575,12.4302,531.059396,0.00381745530162484,1.55963302752294,21.0226546607904
"426","SPIALB06_WM","WM","SPIALB",43.99854002,-71.37525902,399,132.97,1.27,0.475,0.89,0.354,NA,NA,NA,NA,NA,NA,2.293135412,48.85879133,NA,NA,0.00357223433857261,2.51412429378531,21.3065443385164
"427","SPITOM01_WM","WM","SPITOM",43.99752396,-71.37258603,383,124.153,1.6,0.759,0.73,0.442,1,NA,NA,NA,NA,NA,1.84628648,50.60568269,NA,NA,0.00611342456485143,1.65158371040724,27.4094422713857
"428","SPITOM02_WM","WM","SPITOM",43.99760703,-71.37276197,385,187.312,2.36,1.131,1.18,0.473,1.4,NA,NA,NA,NA,NA,1.95842358,51.46740221,NA,NA,0.00603805415563338,2.49471458773784,26.2800155878434
"429","SPITOM03_WM","WM","SPITOM",43.994467,-71.36963803,389,68.405,0.72,0.32,0.72,0.313,NA,NA,NA,NA,NA,NA,1.802984666,49.98361918,NA,NA,0.00467802061252832,2.30031948881789,27.7227089739431
"430","SPITOM04_WM","WM","SPITOM",43.99455501,-71.36962898,385,83.509,1.09,0.504,0.32,0.161,NA,NA,NA,NA,NA,NA,1.71901087,51.23791009,NA,NA,0.00603527763474596,1.98757763975155,29.8066236719027
"431","SPITOM05_WM","WM","SPITOM",43.994353,-71.36984599,382,114.355,1.36,0.64,0.81,0.423,NA,NA,NA,NA,NA,NA,1.934822823,51.35198582,NA,NA,0.00559660705697171,1.91489361702128,26.5409241660574
"432","SPITOM06_WM","WM","SPITOM",43.99484502,-71.36992402,383,57.43,0.73,0.327,0.46,0.247,NA,NA,NA,NA,NA,NA,1.501203122,50.98006778,NA,NA,0.00569388821173603,1.86234817813765,33.9594735934742
"433","ULMAME01_WM","WM","ULMAME",43.99806099,-71.37459501,374,310.719,4.21,1.581,4.98,2.829,NA,8.1,NA,NA,NA,NA,2.699992623,46.06015727,NA,NA,0.00508819866181341,1.76033934252386,17.0593641173811
"434","ULMAME02_WM","WM","ULMAME",43.99807197,-71.37455997,381,292.52,4.72,1.902,9.68,6.049,NA,24.5,NA,NA,NA,NA,2.536935176,45.07831366,NA,NA,0.00650211951319568,1.60026450653,17.7688078459597
"435","ULMAME03_WM","WM","ULMAME",43.998767,-71.37491201,386,227.512,2.04,0.626,1.38,0.87,NA,10.7,NA,NA,NA,NA,2.917889195,43.51053578,NA,NA,0.00275150321741271,1.58620689655172,14.9116477262256
"436","ULMAME04_WM","WM","ULMAME",43.998796,-71.37485099,396,144.935,1.38,0.416,2.5,1.291,NA,19.9,NA,NA,NA,NA,2.842601033,44.49713335,NA,NA,0.00287025218201263,1.93648334624322,15.6536681839727
"437","ULMAME05_WM","WM","ULMAME",43.99902801,-71.37542599,394,298.039,3.01,0.867,3.12,1.526,NA,NA,NA,NA,NA,NA,2.680546097,42.13956987,NA,NA,0.00290901526310315,2.04456094364351,15.7205167697588
"438","ULMAME06_WM","WM","ULMAME",43.999027,-71.37537503,397,198.825,2.59,0.956,4.93,2.705,NA,NA,NA,NA,NA,NA,2.782154299,43.98525062,NA,NA,0.00480824845970074,1.82255083179298,15.8097811598048
"439","VACMYR01_WM","WM","VACMYR",44.00536397,-71.38028196,391,43.771,0.44,0.2,0.65,0.431,0.5,NA,NA,NA,NA,NA,1.556001083,48.61486942,NA,NA,0.00456923533846611,1.50812064965197,31.2434675985377
"440","VACMYR02_WM","WM","VACMYR",44.00534302,-71.38033502,389,85.876,0.9,0.417,1.08,0.647,0.5,NA,NA,NA,NA,NA,1.480867736,49.90327354,12.7134,231.487429,0.0048558386510783,1.66924265842349,33.6986702639594
"441","VACMYR03_WM","WM","VACMYR",44.00272602,-71.37850902,393,96.596,0.95,0.336,0.83,0.586,0.6,NA,NA,NA,NA,NA,2.180264085,47.43964863,11.378,270.6360383,0.00347840490289453,1.41638225255973,21.7586708676165
"442","VACMYR04_WM","WM","VACMYR",44.00318401,-71.37839796,391,58.273,0.6,0.279,0.71,0.48,0.4,NA,NA,NA,NA,NA,1.833958973,49.00341577,NA,NA,0.0047878091054176,1.47916666666667,26.7200174548289
"443","VACMYR05_WM","WM","VACMYR",44.00535098,-71.38043803,404,60.885,0.62,0.261,1.66,1.115,0.5,NA,NA,NA,NA,NA,1.621502469,47.55472552,12.7604,299.571967,0.00428677014042868,1.48878923766816,29.3275689856504
"444","VACMYR06_WM","WM","VACMYR",44.00764402,-71.37907103,393,66.673,0.54,0.191,0.55,0.338,0.7,NA,NA,NA,NA,NA,1.94925325,47.04092671,NA,NA,0.00286472785085417,1.62721893491124,24.1327937814135
"445","VACMYR07_WM","WM","VACMYR",44.00736004,-71.37941896,387,56.195,0.68,0.314,1.2,0.76,0.5,NA,NA,NA,NA,NA,1.216736971,48.62046915,12.0976,302.9761939,0.00558768573716523,1.57894736842105,39.9597203905461
"446","VIBCAS01_WM","WM","VIBCAS",44.00232503,-71.37829897,395,230.38,3.68,0.95,1.45,0.807,1.2,NA,NA,NA,NA,NA,1.966752644,47.24691055,29.351,56.16974381,0.0041236218421738,1.79677819083024,24.0228026102504
"447","VIBCAS02_WM","WM","VIBCAS",44.00251597,-71.37850701,394,304.818,4.26,1.141,3.23,1.891,2,1.9,NA,NA,NA,NA,2.275129642,47.11155592,31.709,68.08453795,0.00374321726407233,1.70809095716552,20.7071962187551
"448","VIBCAS03_WM","WM","VIBCAS",44.00523598,-71.38009496,390,163.92,2.88,0.947,2.14,1.297,2.5,1,NA,NA,NA,NA,1.421053329,44.6135659,34.8008,78.29721864,0.0057772083943387,1.64996144949884,31.3947161514302
"449","VIBCAS04_WM","WM","VIBCAS",44.00381802,-71.37834297,391,204.145,3.72,1.337,2.8,1.581,2,1.7,1.5,NA,NA,NA,2.015477164,49.23866796,33.4936,114.0416011,0.00654926645276642,1.77103099304238,24.4302782683377
"450","VIBCAS05_WM","WM","VIBCAS",44.00268302,-71.37850701,393,278.918,5.84,1.975,3.82,2.158,5,3.4,3.1,1.1,1.5,NA,1.970387951,49.4300776,NA,NA,0.0070809341813723,1.77015755329008,25.0864696847712
"451","VIBCAS06_WM","WM","VIBCAS",44.00310597,-71.37841296,391,286.507,5.22,2.029,2.19,1.24,3,2.2,NA,NA,NA,NA,1.600219906,49.85689048,NA,NA,0.00708185140328159,1.76612903225806,31.1562743927021
"452","VIBCAS07_WM","WM","VIBCAS",44.00548702,-71.38055203,401,239.607,5.17,1.994,1.89,1.057,1.9,1.4,1.1,NA,NA,NA,1.697581692,49.07390754,NA,NA,0.00832196054372368,1.78807947019868,28.9081272325597
"453","VIBCAS08_WM","WM","VIBCAS",44.00655303,-71.38042102,395,231.245,4.34,1.662,2.01,1.212,2,1,NA,NA,NA,NA,1.396983152,49.66113842,NA,NA,0.00718718242556596,1.65841584158416,35.548845631318
"454","VIBLAN01_WM","WM","VIBLAN",44.00021799,-71.37697396,396,294.948,2.92,0.813,1.26,0.528,1.1,NA,NA,NA,NA,NA,2.441757763,46.63310317,NA,NA,0.0027564180804752,2.38636363636364,19.0981693092707
"455","VIBLAN02_WM","WM","VIBLAN",44.00014197,-71.37760101,389,376.645,4.78,1.432,2.25,0.907,1.6,NA,NA,NA,NA,NA,2.407007517,45.44527753,24.7632,73.1908783,0.00380198860996429,2.48070562293275,18.8804053203129
"456","VIBLAN03_WM","WM","VIBLAN",44.00102098,-71.37851497,390,303.917,3.69,0.893,1.38,0.484,1.2,NA,NA,NA,NA,NA,0.87327805,16.23132258,25.0034,59.57397071,0.00293830223383358,2.85123966942149,18.5866604342111
"457","VIBLAN04_WM","WM","VIBLAN",44.000694,-71.37851497,394,139.484,1.91,0.627,1.68,0.658,1.5,NA,NA,NA,NA,NA,2.238281414,46.21999944,26.9414,52.76551691,0.00449513922743827,2.5531914893617,20.6497713606981
"458","VIBLAN05_WM","WM","VIBLAN",44.00091796,-71.378621,394,277.172,2.93,0.793,1.01,0.392,1.9,NA,NA,NA,NA,NA,1.899460432,44.89843471,26.7968,40.85072277,0.00286103935462457,2.5765306122449,23.6374677532635
"459","VIBLAN04_WM","WM","VIBLAN",44.000694,-71.37851497,394,139.484,2.39,0.715,0.96,0.374,NA,NA,NA,NA,NA,NA,2.238281414,46.21999944,26.9414,52.76551691,0.00512603596111382,2.5668449197861,20.6497713606981
"460","ACEPEN05_SH","SH","ACEPEN",45.99101798,-74.010551,376.708313,289.87,3.29,1.14,1.01,0.49,10.25,5.8,NA,NA,NA,NA,2.005149126,46.50421906,15.8166,488.3610632,0.00393279746093076,2.06122448979592,23.1923992370431
"461","ACEPEN06_SH","SH","ACEPEN",46.000773,-74.00578296,385.436188,271.493,2.92,0.87,1.56,0.78,7.94,5.6,NA,NA,NA,NA,1.765407801,47.24977875,14.7288,353.4641262,0.00320450251019363,2,26.7642290485155
"462","ACEPEN07_SH","SH","ACEPEN",46.00180699,-74.00497402,420.484741,266.044,2.69,0.81,0.94,0.51,11.43,6.7,4,2.8,NA,NA,1.628141165,47.01345825,11.9952,341.511233,0.00304460916239419,1.84313725490196,28.8755417900143
"463","ACEPEN08_SH","SH","ACEPEN",46.00209902,-74.00447404,433.462708,297.371,3.97,1.13,2.73,1.32,4,2.4,4.2,2.8,NA,NA,2.470552683,47.91010284,9.5778,414.9361481,0.0037999670445336,2.06818181818182,19.3924635445631
"464","ACEPEN09_SH","SH","ACEPEN",46.00217404,-74.00143703,413.439209,256.662,3.06,0.9,1.33,0.64,3.7,4.3,NA,NA,NA,NA,2.229628325,46.81370544,NA,NA,0.00350655726208009,2.078125,20.9961924662937
"465","ACEPEN11_SH","SH","ACEPEN",45.98913096,-74.00331801,368.373383,281.254,3,0.75,2.54,1.21,6.98,5.7,3.8,4.7,NA,NA,2.089694023,47.47185516,NA,NA,0.00266662874128012,2.09917355371901,22.717132095659
"466","ACERUB05_SH","SH","ACERUB",45.98921604,-74.00372797,359.941681,236.64,3.06,1.32,1.86,0.93,13.72,5.1,NA,NA,NA,NA,1.441077471,49.89678192,13.3898,404.2677948,0.00557809330628803,2,34.624635333016
"467","ACERUB06_SH","SH","ACERUB",45.98909802,-74.00356502,371.222992,241.735,4.28,1.74,1.26,0.67,12.02,13.3,NA,NA,NA,NA,1.584614277,48.87286377,16.0018,102.7799478,0.00719796471342586,1.88059701492537,30.8421200536741
"468","ACERUB07_SH","SH","ACERUB",45.98045703,-74.01570302,353.593079,194.927,3.08,1.33,2.33,1.36,11.82,38.8,NA,NA,NA,NA,1.646123409,49.28293991,14.4734,171.2999131,0.0068230670969132,1.71323529411765,29.9387880887611
"469","ACERUB08_SH","SH","ACERUB",45.98060204,-74.01556699,357.313019,258.099,3.75,1.4,0.88,0.57,6,16.6,NA,NA,NA,NA,1.716332674,49.10782623,NA,NA,0.00542427518122891,1.54385964912281,28.6120674470129
"470","ACERUB09_SH","SH","ACERUB",45.98219602,-74.01364099,351.873413,195.5,2.77,1.11,4.38,2.43,8.5,11.4,NA,NA,NA,NA,1.552723885,49.3174057,13.6188,37.68598087,0.00567774936061381,1.80246913580247,31.7618645378151
"471","ACERUB10_SH","SH","ACERUB",45.98296196,-74.01202697,354.760193,241.813,3.24,1.26,2.77,1.45,11.2,17.1,NA,NA,NA,NA,1.756975055,49.92558289,NA,NA,0.00521063797231745,1.91034482758621,28.4156469654602
"472","ACESAC05_SH","SH","ACESAC",46.00247,-74.00256498,436.070526,277.609,2.08,0.72,1.86,1.14,2,14.7,NA,NA,NA,NA,2.148383141,46.90023041,9.4122,239.8198783,0.00259357585669053,1.63157894736842,21.8304777741691
"473","ACESAC06_SH","SH","ACESAC",46.00240697,-74.00145999,416.427917,225.14,1.87,0.77,2.27,1.42,5.5,10,NA,NA,NA,NA,1.944366574,47.92179489,9.1876,169.5869139,0.00342009416363152,1.59859154929577,24.6464815487
"474","ACESAC07_SH","SH","ACESAC",45.97806098,-74.01342901,352.397522,276.697,4.06,1.62,2.05,0.93,2.5,4.6,3.3,2.5,NA,NA,1.873490214,47.44446182,10.9688,334.0348305,0.00585477977715696,2.20430107526882,25.3241044257731
"475","ACESAC09_SH","SH","ACESAC",45.987168,-74.00536504,361.539612,281.073,3.35,1.29,1.69,0.94,1,15,21,9.3,NA,NA,2.332081318,47.81206512,11.0568,238.1068791,0.00458955502663009,1.79787234042553,20.5018859123677
"476","ACESAC10_SH","SH","ACESAC",45.98646602,-74.00519103,355.859406,241.164,3.17,1.19,2.26,0.99,1.5,14.5,12.5,NA,NA,NA,2.42280674,47.7133255,NA,NA,0.00493440148612562,2.28282828282828,19.6934095948569
"477","ACESAC99_SH","SH","ACESAC",NA,NA,NA,251.081,2.85,1.13,2.47,1.36,1,3.9,NA,NA,NA,NA,1.956656694,46.91493607,NA,NA,0.00450053966648213,1.81617647058824,23.9770912362207
"478","ALNINC01_SH","SH","ALNINC",45.98915401,-74.00414203,363.393921,197.985,3.17,1.07,1.38,0.72,15.15,3.7,2.6,2.8,NA,NA,2.714490175,50.83229446,13.9482,49.67697479,0.00540444983205798,1.91666666666667,18.7262768265499
"479","ALNINC02_SH","SH","ALNINC",45.98531996,-74.00696799,345.261749,180.373,3.21,1.08,1.58,0.76,10.33,3.2,3.3,3.6,NA,NA,2.869149446,47.92773056,17.828,30.83398435,0.00598759237801667,2.07894736842105,16.7045082391292
"480","ALNINC04_SH","SH","ALNINC",46.00307199,-74.01343396,378.133606,222.47,2.88,1.07,1.23,0.6,1.5,1.2,1.2,1.3,NA,NA,2.385448933,50.64451599,20.3584,32.54698348,0.00480963725446128,2.05,21.2306016236148
"481","ALNINC05_SH","SH","ALNINC",45.989225,-74.00367097,370.658173,204.527,2.86,0.96,1.72,0.72,2,5.2,6.4,3.7,NA,NA,2.769349337,49.81934738,19.2428,59.95496957,0.00469375681450371,2.38888888888889,17.9895496441661
"482","ALNINC06_SH","SH","ALNINC",45.98535399,-74.00695098,356.993408,235.229,4.08,1.38,2.8,1.37,1.5,2.6,NA,NA,NA,NA,2.38735652,48.67660141,NA,NA,0.005866623588078,2.04379562043796,20.3893306266632
"483","ALNINC07_SH","SH","ALNINC",45.97918499,-74.01620401,368.115051,182.356,2.31,0.67,0.84,0.42,0.3,3.3,4.8,3.6,NA,NA,2.964387417,47.60628891,NA,NA,0.00367413191778719,2,16.0594018976704
"484","AMECAN01_SH","SH","AMECAN",45.986563,-74.005733,357.173706,221.598,2.67,0.93,0.62,0.39,1,1,NA,NA,NA,NA,2.523504972,48.8311615,25.8714,135.3269313,0.00419678877968213,1.58974358974359,19.3505311231065
"485","AMECAN02_SH","SH","AMECAN",NA,NA,NA,181.697,2.63,0.95,0.72,0.4,1.5,0.5,NA,NA,NA,NA,2.224025488,47.12721252,27.3096,102.7799478,0.00522848478510927,1.8,21.1900505521545
"486","AMECAN03_SH","SH","AMECAN",NA,NA,NA,101.88,1.54,0.61,0.97,0.63,3.5,3.4,NA,NA,NA,NA,2.376693964,47.91364288,22.7818,111.3449435,0.00598743619945033,1.53968253968254,20.1597864957594
"487","AMECAN04_SH","SH","AMECAN",NA,NA,NA,184.454,2.4,0.87,0.64,0.39,2.2,1.6,NA,NA,NA,NA,2.136934996,47.21059418,24.8284,90.78895392,0.00471662311470611,1.64102564102564,22.0926674271191
"488","AMECAN05_SH","SH","AMECAN",NA,NA,NA,172.952,1.85,0.75,0.59,0.36,2,0.5,NA,NA,NA,NA,2.1102314,46.86411667,NA,NA,0.00433646329617466,1.63888888888889,22.2080463166267
"489","AMECAN06_SH","SH","AMECAN",NA,NA,NA,138.216,1.43,0.5,0.42,0.27,1.4,0.5,NA,NA,NA,NA,2.095486164,46.44796753,NA,NA,0.00361752619088962,1.55555555555556,22.1657237962083
"490","BETALL01_SH","SH","BETALL",45.98867096,-74.00525699,357.048889,219.197,2.94,1.04,2.91,1.74,16,14.2,NA,NA,NA,NA,1.964916229,46.11948395,22.668,71.56644788,0.00474459048253398,1.67241379310345,23.4714759180708
"491","BETALL02_SH","SH","BETALL",45.98885603,-74.00513403,355.100739,264.094,4.34,1.79,2.89,1.71,13.1,41.6,NA,NA,NA,NA,1.88709867,47.02177811,20.2728,133.1468798,0.00677788969079192,1.69005847953216,24.9174984104037
"492","BETALL03_SH","SH","BETALL",45.98881697,-74.00510503,358.26001,236.462,2.7,0.77,1.93,1.29,10.12,16.5,NA,NA,NA,NA,2.17650485,46.66835785,19.5692,63.24476789,0.00325633717045445,1.49612403100775,21.44188093585
"493","BETALL04_SH","SH","BETALL",45.98882996,-74.00504502,360.199768,285.462,4.1,1.44,2.54,1.56,8.4,30.3,NA,NA,NA,NA,1.909557581,46.43681717,19.5136,96.53148783,0.00504445425310549,1.62820512820513,24.31810259719
"494","BETALL05_SH","SH","BETALL",45.98913004,-74.00392503,362.80246,274.187,4.19,1.68,2.16,1.44,3.96,11,NA,NA,NA,NA,1.611138821,46.31691742,NA,NA,0.00612720515560548,1.5,28.7479370593603
"495","BETALL08_SH","SH","BETALL",45.98903499,-74.00216801,353.211548,313.289,4.2,1.43,1.9,1.09,5,6.2,NA,NA,NA,NA,2.052258492,47.4110527,NA,NA,0.00456447561197489,1.74311926605505,23.1018913479053
"496","BETPAP02_SH","SH","BETPAP",45.98889501,-74.00590902,372,237.63,3.52,1.29,3.28,1.89,2,17.2,12.1,NA,NA,NA,1.681136489,47.47164154,26.294,91.53847984,0.00542860749905315,1.73544973544974,28.2378271191043
"497","BETPAP04_SH","SH","BETPAP",45.98891202,-74.00574298,367.490204,227.387,2.56,0.92,1.67,0.93,1,7.8,4.1,NA,NA,NA,2.100568056,47.90655518,19.3738,91.53847984,0.00404596568845185,1.79569892473118,22.8064761068613
"498","BETPAP06_SH","SH","BETPAP",45.986736,-74.00506102,357.028046,183.549,3.29,1.26,1.85,1.06,2,14.6,NA,NA,NA,NA,1.932212472,47.50922012,28.6062,109.8461758,0.00686465194580194,1.74528301886792,24.5879895759207
"499","BETPAP07_SH","SH","BETPAP",45.98888202,-74.005575,369.044373,282.624,5.08,1.94,1.3,0.7,2,8,NA,NA,NA,NA,2.058848619,47.1056633,28.6316,78.22379186,0.00686424365942029,1.85714285714286,22.8796147833733
"500","BETPAP08_SH","SH","BETPAP",45.98016601,-74.01596102,364.455811,206.625,3.31,1.13,4.5,2.44,0.5,23,NA,NA,NA,NA,1.96543169,47.22881699,NA,NA,0.00546884452510587,1.84426229508197,24.0297422852686
"501","BETPAP09_SH","SH","BETPAP",45.980667,-74.01551804,357.544128,227.896,3.88,1.27,1.91,1,1.3,NA,NA,NA,NA,NA,1.665561318,45.51457214,NA,NA,0.00557271737985748,1.91,27.3268667134115
"502","BETPAP10_SH","SH","BETPAP",45.98176704,-74.014736,356.018188,312.949,3.5,1,3.67,2.19,1,12.5,13,9.2,NA,NA,1.947881699,46.22808838,NA,NA,0.0031954088365836,1.67579908675799,23.732492791391
"503","CORALT01_SH","SH","CORALT",46.00090099,-74.00581003,389.302277,289.098,3.19,0.94,0.74,0.3,0.75,2.5,NA,NA,NA,NA,1.971155524,45.23460388,16.505,186.4056317,0.0032514925734526,2.46666666666667,22.9482673128739
"504","CORALT02_SH","SH","CORALT",NA,NA,NA,248.117,3.43,1.03,0.62,0.29,0.75,0.5,NA,NA,NA,NA,1.950756073,45.05044937,20.5568,53.25875191,0.00415126734564742,2.13793103448276,23.0938403799089
"505","CORALT03_SH","SH","CORALT",NA,NA,NA,253.751,2.95,0.66,1.15,0.54,1,1.5,NA,NA,NA,NA,2.509048223,44.04494476,18.4796,151.4545757,0.00260097497152721,2.12962962962963,17.5544432969633
"506","CORALT04_SH","SH","CORALT",NA,NA,NA,294.13,3.34,0.84,0.58,0.32,NA,0.5,NA,NA,NA,NA,1.998560786,44.01221848,19.3858,183.0769597,0.00285588005303777,1.8125,22.0219563939748
"507","CORALT06_SH","SH","CORALT",NA,NA,NA,206.943,1.86,0.43,0.72,0.38,1,0.5,NA,NA,NA,NA,1.687188864,44.17901611,NA,NA,0.00207786685222501,1.89473684210526,26.1849856009955
"508","CORALT07_SH","SH","CORALT",NA,NA,NA,196.543,2,0.69,0.49,0.27,1,0.5,NA,NA,NA,NA,1.512611508,45.04459,NA,NA,0.00351068214080379,1.81481481481481,29.7793516456573
"509","CORALT22_SH","SH","CORALT",NA,NA,NA,205.889,2.05,0.45,0.27,0.12,0.75,0.5,NA,NA,NA,NA,2.344201565,45.25553894,NA,NA,0.00218564372064559,2.25,19.3053104373301
"510","CORCOR01_SH","SH","CORCOR",46.002483,-74.002584,436.648407,287.934,2.38,0.78,0.9,0.44,1,1.4,NA,NA,NA,NA,2.724768639,46.89984512,18.7618,81.55246386,0.00270895413532268,2.04545454545455,17.21241372523
"511","CORCOR05_SH","SH","CORCOR",45.98908997,-74.00365798,370.316956,165.612,1.6,0.58,1.37,0.74,0.75,1.6,NA,NA,NA,NA,2.409609318,46.44597626,16.4394,39.94406393,0.00350216167910538,1.85135135135135,19.2753140158632
"512","CORCOR07_SH","SH","CORCOR",45.98117804,-74.01509701,360.264496,303.65,3.43,1.03,2.17,1.1,NA,2.4,2.3,1.5,NA,NA,2.871538401,46.86912155,20.634,81.55246386,0.00339206323069323,1.97272727272727,16.3219553441034
"513","CORCOR08_SH","SH","CORCOR",45.98012402,-74.01567201,362.049805,212.961,2.08,0.75,2.24,0.96,14.5,1.2,2.1,NA,NA,NA,2.396734476,46.75322342,NA,NA,0.00352177159198163,2.33333333333333,19.5070517356717
"514","CORCOR09_SH","SH","CORCOR",45.98060296,-74.01524504,363.175903,317.967,3.61,1.1,1.48,0.7,9.5,1.4,1.6,NA,NA,NA,2.504030466,46.50413895,19.955,61.58043189,0.00345947849934113,2.11428571428571,18.5717145144351
"515","CORCOR10_SH","SH","CORCOR",45.98218203,-74.01380402,351.565765,296.236,2.63,0.77,1.17,0.55,5.5,1,1,NA,NA,NA,2.435615301,45.17560196,NA,NA,0.00259927895326699,2.12727272727273,18.547921726987
"516","CORCOR11_SH","SH","CORCOR",45.98243801,-74.01315803,352.449524,249.078,2.36,0.76,1.25,0.6,6.25,1.4,1,1,NA,NA,2.845355272,47.22127914,NA,NA,0.00305125302114197,2.08333333333333,16.5959167224865
"517","FAGGRA02_SH","SH","FAGGRA",45.98911202,-74.00388898,361,306.907,2.86,1.27,0.74,0.38,5,5,NA,NA,NA,NA,1.725468755,47.05744553,8.2142,366.1539194,0.00413806136712424,1.94736842105263,27.2722675467977
"518","FAGGRA04_SH","SH","FAGGRA",45.98959398,-74.00916598,410.928925,306.244,2.02,0.87,1.05,0.69,12.09,22.6,NA,NA,NA,NA,2.511519432,48.09926224,8.1314,344.5175514,0.00284087198443071,1.52173913043478,19.1514593226528
"519","FAGGRA05_SH","SH","FAGGRA",45.99091999,-74.00865703,381.171539,329.292,2.05,0.78,2.26,1.46,3.8,12,NA,NA,NA,NA,2.952894449,47.78568268,7.3032,296.2518075,0.00236871834116833,1.54794520547945,16.1826585762937
"520","FAGGRA06_SH","SH","FAGGRA",46.00178202,-74.00493303,416.054718,310.951,2.04,0.81,1.67,1.1,2.75,9.8,NA,NA,NA,NA,2.398291111,47.6909256,8.785,261.3007515,0.00260491202794009,1.51818181818182,19.8853781266423
"521","FAGGRA07_SH","SH","FAGGRA",46.00215803,-74.001547,413.918732,338.885,2.2,0.97,1.8,1.13,9.25,7.2,NA,NA,NA,NA,2.088678837,47.66186523,NA,NA,0.00286232792835328,1.5929203539823,22.8191449952437
"522","FAGGRA08_SH","SH","FAGGRA",45.98580301,-74.00656901,353.993835,195.544,2.3,1.05,0.91,0.53,7.25,6.2,NA,NA,NA,NA,2.209222078,47.97659302,NA,NA,0.00536963547846009,1.71698113207547,21.71650985103
"523","FRANIG01_SH","SH","FRANIG",45.98897799,-74.00535104,367.600342,211.713,3.74,1.19,4.62,2.42,5,5.5,NA,NA,NA,NA,1.785324216,44.86650467,NA,NA,0.00562081686056123,1.90909090909091,25.1307321482049
"524","FRANIG02_SH","SH","FRANIG",45.98870398,-74.00584398,371.285492,495.484,7.69,2.17,4.43,2.36,6.5,10.9,NA,NA,NA,NA,2.688220263,45.62670135,15.7736,379.4686073,0.00437955615115725,1.8771186440678,16.9728284463869
"525","FRANIG05_SH","SH","FRANIG",45.97780298,-74.01544201,359.185852,340.236,6.05,1.77,3.06,1.53,3,4.75,NA,NA,NA,NA,2.712067366,46.40842819,NA,NA,0.00520227136458223,2,17.1118272251649
"526","FRANIG06_SH","SH","FRANIG",45.98871002,-74.00592302,373.071899,344.447,7.29,2.66,4.07,2.18,0.25,16,NA,NA,NA,NA,2.226041794,45.69171524,18.0588,274.6154395,0.00772252334902031,1.86697247706422,20.5259916337402
