"","ind","sp","site","treatcode","warm","photo","chill","tleafm","lleafm","Height","DBH","stom_den","sla","wood_d","cn"
"1386","POPGRA04_SH","POPGRA","SH","CL1","15","12","chill1",1,1,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1387","POPGRA04_SH","POPGRA","SH","CL2","15","12","chill2",0,0,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1388","POPGRA04_SH","POPGRA","SH","CS0","15","08","chill0",0,0,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1389","POPGRA04_SH","POPGRA","SH","CS1","15","08","chill1",1,1,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1390","POPGRA04_SH","POPGRA","SH","CS2","15","08","chill2",0,0,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1391","POPGRA04_SH","POPGRA","SH","WL0","20","12","chill0",0,0,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1392","POPGRA04_SH","POPGRA","SH","WL1","20","12","chill1",0,0,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1393","POPGRA04_SH","POPGRA","SH","WL2","20","12","chill2",0,0,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1394","POPGRA04_SH","POPGRA","SH","WS0","20","08","chill0",0,0,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1395","POPGRA04_SH","POPGRA","SH","WS2","20","08","chill2",0,0,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1396","POPGRA04_SH","POPGRA","SH","WS1","20","08","chill1",1,1,1.5,7,250.0978731,11.5445631067961,1.78260869565217,19.7388269608223
"1433","POPGRA06_SH","POPGRA","SH","CL0","15","12","chill0",0,0,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1434","POPGRA06_SH","POPGRA","SH","CL1","15","12","chill1",1,1,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1435","POPGRA06_SH","POPGRA","SH","CL2","15","12","chill2",NA,NA,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1436","POPGRA06_SH","POPGRA","SH","CS0","15","08","chill0",0,0,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1437","POPGRA06_SH","POPGRA","SH","CS1","15","08","chill1",1,1,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1438","POPGRA06_SH","POPGRA","SH","CS2","15","08","chill2",NA,NA,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1439","POPGRA06_SH","POPGRA","SH","WL0","20","12","chill0",0,0,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1440","POPGRA06_SH","POPGRA","SH","WL1","20","12","chill1",1,1,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1441","POPGRA06_SH","POPGRA","SH","WL2","20","12","chill2",0,0,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1442","POPGRA06_SH","POPGRA","SH","WS0","20","08","chill0",0,0,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1443","POPGRA06_SH","POPGRA","SH","WS2","20","08","chill2",0,0,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1444","POPGRA06_SH","POPGRA","SH","WS1","20","08","chill1",1,1,2,6.2,NA,18.018427672956,2.1530612244898,15.3585558875488
"1469","PRUPEN02_SH","PRUPEN","SH","CL0","15","12","chill0",0,0,3.8,2.7,255.2368705,20.1959375,2,18.8913991386422
"1470","PRUPEN02_SH","PRUPEN","SH","CS0","15","08","chill0",0,0,3.8,2.7,255.2368705,20.1959375,2,18.8913991386422
"1471","PRUPEN02_SH","PRUPEN","SH","WL0","20","12","chill0",0,0,3.8,2.7,255.2368705,20.1959375,2,18.8913991386422
"1472","PRUPEN02_SH","PRUPEN","SH","WS0","20","08","chill0",0,0,3.8,2.7,255.2368705,20.1959375,2,18.8913991386422
"1477","PRUPEN04_HF","PRUPEN","HF","CL0","15","12","chill0",0,0,8.95,7.5,125.0489365,33.3174468085106,1.82926829268293,20.5106142520696
"1478","PRUPEN04_HF","PRUPEN","HF","CS0","15","08","chill0",0,0,8.95,7.5,125.0489365,33.3174468085106,1.82926829268293,20.5106142520696
"1479","PRUPEN04_HF","PRUPEN","HF","WL0","20","12","chill0",0,0,8.95,7.5,125.0489365,33.3174468085106,1.82926829268293,20.5106142520696
"1480","PRUPEN04_HF","PRUPEN","HF","WS0","20","08","chill0",0,0,8.95,7.5,125.0489365,33.3174468085106,1.82926829268293,20.5106142520696
"1481","PRUPEN04_SH","PRUPEN","SH","CL0","15","12","chill0",0,0,9.25,9.8,268.9408635,21.3458888888889,2.19469026548673,14.9957594352176
"1482","PRUPEN04_SH","PRUPEN","SH","CS0","15","08","chill0",0,0,9.25,9.8,268.9408635,21.3458888888889,2.19469026548673,14.9957594352176
"1483","PRUPEN04_SH","PRUPEN","SH","WL0","20","12","chill0",0,0,9.25,9.8,268.9408635,21.3458888888889,2.19469026548673,14.9957594352176
"1484","PRUPEN04_SH","PRUPEN","SH","WS0","20","08","chill0",0,0,9.25,9.8,268.9408635,21.3458888888889,2.19469026548673,14.9957594352176
"1489","PRUPEN06_HF","PRUPEN","HF","CL0","15","12","chill0",0,0,2.11,3.3,161.0219183,21.2156603773585,2.27777777777778,13.4913846571915
"1490","PRUPEN06_HF","PRUPEN","HF","CS0","15","08","chill0",0,0,2.11,3.3,161.0219183,21.2156603773585,2.27777777777778,13.4913846571915
"1491","PRUPEN06_HF","PRUPEN","HF","WL0","20","12","chill0",0,0,2.11,3.3,161.0219183,21.2156603773585,2.27777777777778,13.4913846571915
"1492","PRUPEN06_HF","PRUPEN","HF","WS0","20","08","chill0",0,0,2.11,3.3,161.0219183,21.2156603773585,2.27777777777778,13.4913846571915
"1501","PRUPEN08_HF","PRUPEN","HF","CL0","15","12","chill0",0,0,NA,3.5,NA,24.5060810810811,1.225,21.0833984073423
"1502","PRUPEN08_HF","PRUPEN","HF","CS0","15","08","chill0",0,0,NA,3.5,NA,24.5060810810811,1.225,21.0833984073423
"1503","PRUPEN08_HF","PRUPEN","HF","WL0","20","12","chill0",0,0,NA,3.5,NA,24.5060810810811,1.225,21.0833984073423
"1504","PRUPEN08_HF","PRUPEN","HF","WS0","20","08","chill0",0,0,NA,3.5,NA,24.5060810810811,1.225,21.0833984073423
"1505","PRUPEN08_SH","PRUPEN","SH","CL0","15","12","chill0",0,0,9.75,12.8,NA,19.8435454545455,2.24545454545455,15.0489414391406
"1506","PRUPEN08_SH","PRUPEN","SH","CS0","15","08","chill0",0,0,9.75,12.8,NA,19.8435454545455,2.24545454545455,15.0489414391406
"1507","PRUPEN08_SH","PRUPEN","SH","WL0","20","12","chill0",0,0,9.75,12.8,NA,19.8435454545455,2.24545454545455,15.0489414391406
"1508","PRUPEN08_SH","PRUPEN","SH","WS0","20","08","chill0",0,0,9.75,12.8,NA,19.8435454545455,2.24545454545455,15.0489414391406
"1529","QUEALB09_HF","QUEALB","HF","CL0","15","12","chill0",0,0,3.7,4,522.4647348,26.4330188679245,1.49019607843137,20.0082360287237
"1530","QUEALB09_HF","QUEALB","HF","CS0","15","08","chill0",0,0,3.7,4,522.4647348,26.4330188679245,1.49019607843137,20.0082360287237
"1531","QUEALB09_HF","QUEALB","HF","WL0","20","12","chill0",0,0,3.7,4,522.4647348,26.4330188679245,1.49019607843137,20.0082360287237
"1532","QUEALB09_HF","QUEALB","HF","WS0","20","08","chill0",0,0,3.7,4,522.4647348,26.4330188679245,1.49019607843137,20.0082360287237
"1537","QUEALB12_HF","QUEALB","HF","CL0","15","12","chill0",0,0,20.25,17,NA,25.2817391304348,1.69791666666667,21.4910155439192
"1538","QUEALB12_HF","QUEALB","HF","CS0","15","08","chill0",0,0,20.25,17,NA,25.2817391304348,1.69791666666667,21.4910155439192
"1539","QUEALB12_HF","QUEALB","HF","WL0","20","12","chill0",0,0,20.25,17,NA,25.2817391304348,1.69791666666667,21.4910155439192
"1540","QUEALB12_HF","QUEALB","HF","WS0","20","08","chill0",0,0,20.25,17,NA,25.2817391304348,1.69791666666667,21.4910155439192
"1557","QUERUB05_SH","QUERUB","SH","CL0","15","12","chill0",0,0,5,4.25,477.9267574,13.3897590361446,1.66906474820144,21.9490238901867
"1558","QUERUB05_SH","QUERUB","SH","CL1","15","12","chill1",0,0,5,4.25,477.9267574,13.3897590361446,1.66906474820144,21.9490238901867
"1559","QUERUB05_SH","QUERUB","SH","CL2","15","12","chill2",0,0,5,4.25,477.9267574,13.3897590361446,1.66906474820144,21.9490238901867
"1560","QUERUB05_SH","QUERUB","SH","CS0","15","08","chill0",0,0,5,4.25,477.9267574,13.3897590361446,1.66906474820144,21.9490238901867
"1561","QUERUB05_SH","QUERUB","SH","CS1","15","08","chill1",0,0,5,4.25,477.9267574,13.3897590361446,1.66906474820144,21.9490238901867
"1562","QUERUB05_SH","QUERUB","SH","CS2","15","08","chill2",1,1,5,4.25,477.9267574,13.3897590361446,1.66906474820144,21.9490238901867
"1563","QUERUB05_SH","QUERUB","SH","WL0","20","12","chill0",0,0,5,4.25,477.9267574,13.3897590361446,1.66906474820144,21.9490238901867
"1564","QUERUB05_SH","QUERUB","SH","WL1","20","12","chill1",1,1,5,4.25,477.9267574,13.3897590361446,1.66906474820144,21.9490238901867
"1565","QUERUB05_SH","QUERUB","SH","WL2","20","12","chill2",0,0,5,4.25,477.9267574,13.3897590361446,1.66906474820144,21.9490238901867
"1566","QUERUB05_SH","QUERUB","SH","WS0","20","08","chill0",0,0,5,4.25,477.9267574,13.3897590361446,1.66906474820144,21.9490238901867
"1567","QUERUB05_SH","QUERUB","SH","WS2","20","08","chill2",0,0,5,4.25,477.9267574,13.3897590361446,1.66906474820144,21.9490238901867
"1568","QUERUB05_SH","QUERUB","SH","WS1","20","08","chill1",1,1,5,4.25,477.9267574,13.3897590361446,1.66906474820144,21.9490238901867
"1581","QUERUB07_SH","QUERUB","SH","CL0","15","12","chill0",0,0,5.6,3.7,NA,24.5058181818182,2.21052631578947,19.8010159417981
"1582","QUERUB07_SH","QUERUB","SH","CL1","15","12","chill1",0,0,5.6,3.7,NA,24.5058181818182,2.21052631578947,19.8010159417981
"1583","QUERUB07_SH","QUERUB","SH","CL2","15","12","chill2",0,0,5.6,3.7,NA,24.5058181818182,2.21052631578947,19.8010159417981
"1584","QUERUB07_SH","QUERUB","SH","CS0","15","08","chill0",0,0,5.6,3.7,NA,24.5058181818182,2.21052631578947,19.8010159417981
"1585","QUERUB07_SH","QUERUB","SH","CS1","15","08","chill1",0,0,5.6,3.7,NA,24.5058181818182,2.21052631578947,19.8010159417981
"1586","QUERUB07_SH","QUERUB","SH","CS2","15","08","chill2",1,1,5.6,3.7,NA,24.5058181818182,2.21052631578947,19.8010159417981
"1587","QUERUB07_SH","QUERUB","SH","WL0","20","12","chill0",0,0,5.6,3.7,NA,24.5058181818182,2.21052631578947,19.8010159417981
"1588","QUERUB07_SH","QUERUB","SH","WL1","20","12","chill1",0,0,5.6,3.7,NA,24.5058181818182,2.21052631578947,19.8010159417981
"1589","QUERUB07_SH","QUERUB","SH","WL2","20","12","chill2",0,0,5.6,3.7,NA,24.5058181818182,2.21052631578947,19.8010159417981
"1590","QUERUB07_SH","QUERUB","SH","WS0","20","08","chill0",0,0,5.6,3.7,NA,24.5058181818182,2.21052631578947,19.8010159417981
"1591","QUERUB07_SH","QUERUB","SH","WS2","20","08","chill2",0,0,5.6,3.7,NA,24.5058181818182,2.21052631578947,19.8010159417981
"1592","QUERUB07_SH","QUERUB","SH","WS1","20","08","chill1",1,1,5.6,3.7,NA,24.5058181818182,2.21052631578947,19.8010159417981
"1617","QUERUB15_HF","QUERUB","HF","CL0","15","12","chill0",0,0,8,5,493.3437496,22.0167832167832,1.68224299065421,21.1967786331366
"1618","QUERUB15_HF","QUERUB","HF","CL1","15","12","chill1",0,0,8,5,493.3437496,22.0167832167832,1.68224299065421,21.1967786331366
"1619","QUERUB15_HF","QUERUB","HF","CL2","15","12","chill2",0,0,8,5,493.3437496,22.0167832167832,1.68224299065421,21.1967786331366
"1620","QUERUB15_HF","QUERUB","HF","CS0","15","08","chill0",0,0,8,5,493.3437496,22.0167832167832,1.68224299065421,21.1967786331366
"1621","QUERUB15_HF","QUERUB","HF","CS1","15","08","chill1",0,0,8,5,493.3437496,22.0167832167832,1.68224299065421,21.1967786331366
"1622","QUERUB15_HF","QUERUB","HF","CS2","15","08","chill2",0,0,8,5,493.3437496,22.0167832167832,1.68224299065421,21.1967786331366
"1623","QUERUB15_HF","QUERUB","HF","WL0","20","12","chill0",0,0,8,5,493.3437496,22.0167832167832,1.68224299065421,21.1967786331366
"1624","QUERUB15_HF","QUERUB","HF","WL1","20","12","chill1",0,0,8,5,493.3437496,22.0167832167832,1.68224299065421,21.1967786331366
"1625","QUERUB15_HF","QUERUB","HF","WL2","20","12","chill2",0,0,8,5,493.3437496,22.0167832167832,1.68224299065421,21.1967786331366
"1626","QUERUB15_HF","QUERUB","HF","WS0","20","08","chill0",0,0,8,5,493.3437496,22.0167832167832,1.68224299065421,21.1967786331366
"1627","QUERUB15_HF","QUERUB","HF","WS2","20","08","chill2",0,0,8,5,493.3437496,22.0167832167832,1.68224299065421,21.1967786331366
"1628","QUERUB15_HF","QUERUB","HF","WS1","20","08","chill1",1,1,8,5,493.3437496,22.0167832167832,1.68224299065421,21.1967786331366
"1641","QUERUB17_HF","QUERUB","HF","CL0","15","12","chill0",0,0,5.75,3.25,440.2407766,20.9752631578947,1.8,NA
"1642","QUERUB17_HF","QUERUB","HF","CL1","15","12","chill1",0,0,5.75,3.25,440.2407766,20.9752631578947,1.8,NA
"1643","QUERUB17_HF","QUERUB","HF","CL2","15","12","chill2",0,0,5.75,3.25,440.2407766,20.9752631578947,1.8,NA
"1644","QUERUB17_HF","QUERUB","HF","CS0","15","08","chill0",0,0,5.75,3.25,440.2407766,20.9752631578947,1.8,NA
"1645","QUERUB17_HF","QUERUB","HF","CS1","15","08","chill1",0,0,5.75,3.25,440.2407766,20.9752631578947,1.8,NA
"1646","QUERUB17_HF","QUERUB","HF","CS2","15","08","chill2",1,1,5.75,3.25,440.2407766,20.9752631578947,1.8,NA
"1647","QUERUB17_HF","QUERUB","HF","WL0","20","12","chill0",0,0,5.75,3.25,440.2407766,20.9752631578947,1.8,NA
"1648","QUERUB17_HF","QUERUB","HF","WL1","20","12","chill1",0,0,5.75,3.25,440.2407766,20.9752631578947,1.8,NA
"1649","QUERUB17_HF","QUERUB","HF","WL2","20","12","chill2",0,0,5.75,3.25,440.2407766,20.9752631578947,1.8,NA
"1650","QUERUB17_HF","QUERUB","HF","WS0","20","08","chill0",0,0,5.75,3.25,440.2407766,20.9752631578947,1.8,NA
"1651","QUERUB17_HF","QUERUB","HF","WS2","20","08","chill2",0,0,5.75,3.25,440.2407766,20.9752631578947,1.8,NA
"1652","QUERUB17_HF","QUERUB","HF","WS1","20","08","chill1",1,1,5.75,3.25,440.2407766,20.9752631578947,1.8,NA
"1689","QUEVEL01_HF","QUEVEL","HF","CL0","15","12","chill0",0,0,9.5,NA,NA,23.1284112149533,1.70666666666667,NA
"1690","QUEVEL01_HF","QUEVEL","HF","CS0","15","08","chill0",0,0,9.5,NA,NA,23.1284112149533,1.70666666666667,NA
"1691","QUEVEL01_HF","QUEVEL","HF","WL0","20","12","chill0",0,0,9.5,NA,NA,23.1284112149533,1.70666666666667,NA
"1692","QUEVEL01_HF","QUEVEL","HF","WS0","20","08","chill0",0,0,9.5,NA,NA,23.1284112149533,1.70666666666667,NA
"1697","QUEVEL03_HF","QUEVEL","HF","CL0","15","12","chill0",0,0,9.5,NA,NA,27.71375,1.12048192771084,19.081226159119
"1698","QUEVEL03_HF","QUEVEL","HF","CS0","15","08","chill0",0,0,9.5,NA,NA,27.71375,1.12048192771084,19.081226159119
"1699","QUEVEL03_HF","QUEVEL","HF","WL0","20","12","chill0",0,0,9.5,NA,NA,27.71375,1.12048192771084,19.081226159119
"1700","QUEVEL03_HF","QUEVEL","HF","WS0","20","08","chill0",0,0,9.5,NA,NA,27.71375,1.12048192771084,19.081226159119
"1705","QUEVEL06_HF","QUEVEL","HF","CL0","15","12","chill0",0,0,17,NA,NA,23.0468085106383,1.47540983606557,23.8484310772528
"1706","QUEVEL06_HF","QUEVEL","HF","CS0","15","08","chill0",0,0,17,NA,NA,23.0468085106383,1.47540983606557,23.8484310772528
"1707","QUEVEL06_HF","QUEVEL","HF","WL0","20","12","chill0",0,0,17,NA,NA,23.0468085106383,1.47540983606557,23.8484310772528
"1708","QUEVEL06_HF","QUEVEL","HF","WS0","20","08","chill0",0,0,17,NA,NA,23.0468085106383,1.47540983606557,23.8484310772528
"1713","RHAFRA01_HF","RHAFRA","HF","CL0","15","12","chill0",0,0,2.1,NA,104.492947,36.922037037037,3.17073170731707,12.043389700322
"1714","RHAFRA01_HF","RHAFRA","HF","CS0","15","08","chill0",0,0,2.1,NA,104.492947,36.922037037037,3.17073170731707,12.043389700322
"1715","RHAFRA01_HF","RHAFRA","HF","WL0","20","12","chill0",0,0,2.1,NA,104.492947,36.922037037037,3.17073170731707,12.043389700322
"1716","RHAFRA01_HF","RHAFRA","HF","WS0","20","08","chill0",0,0,2.1,NA,104.492947,36.922037037037,3.17073170731707,12.043389700322
"1721","RHAFRA12_HF","RHAFRA","HF","CL0","15","12","chill0",0,0,3,NA,272.3668618,31.1543137254902,2.27142857142857,12.9782644283086
"1722","RHAFRA12_HF","RHAFRA","HF","CS0","15","08","chill0",0,0,3,NA,272.3668618,31.1543137254902,2.27142857142857,12.9782644283086
"1723","RHAFRA12_HF","RHAFRA","HF","WL0","20","12","chill0",0,0,3,NA,272.3668618,31.1543137254902,2.27142857142857,12.9782644283086
"1724","RHAFRA12_HF","RHAFRA","HF","WS0","20","08","chill0",0,0,3,NA,272.3668618,31.1543137254902,2.27142857142857,12.9782644283086
"1729","RHAFRA17_HF","RHAFRA","HF","CL0","15","12","chill0",0,0,2,NA,171.2999131,31.0698648648649,2.04166666666667,16.7031958304209
"1730","RHAFRA17_HF","RHAFRA","HF","CS0","15","08","chill0",0,0,2,NA,171.2999131,31.0698648648649,2.04166666666667,16.7031958304209
"1731","RHAFRA17_HF","RHAFRA","HF","WL0","20","12","chill0",0,0,2,NA,171.2999131,31.0698648648649,2.04166666666667,16.7031958304209
"1732","RHAFRA17_HF","RHAFRA","HF","WS0","20","08","chill0",0,0,2,NA,171.2999131,31.0698648648649,2.04166666666667,16.7031958304209
"1737","RHOPRI03_HF","RHOPRI","HF","CL0","15","12","chill0",0,0,3.5,NA,204.9067398,23.0946666666667,2.0625,25.2173185455634
"1738","RHOPRI03_HF","RHOPRI","HF","CS0","15","08","chill0",0,0,3.5,NA,204.9067398,23.0946666666667,2.0625,25.2173185455634
"1739","RHOPRI03_HF","RHOPRI","HF","WL0","20","12","chill0",0,0,3.5,NA,204.9067398,23.0946666666667,2.0625,25.2173185455634
"1740","RHOPRI03_HF","RHOPRI","HF","WS0","20","08","chill0",0,0,3.5,NA,204.9067398,23.0946666666667,2.0625,25.2173185455634
"1745","RHOPRI05_HF","RHOPRI","HF","CL0","15","12","chill0",0,0,3.5,NA,110.9911507,21.8032258064516,1.96938775510204,22.9701428352995
"1746","RHOPRI05_HF","RHOPRI","HF","CS0","15","08","chill0",0,0,3.5,NA,110.9911507,21.8032258064516,1.96938775510204,22.9701428352995
"1747","RHOPRI05_HF","RHOPRI","HF","WL0","20","12","chill0",0,0,3.5,NA,110.9911507,21.8032258064516,1.96938775510204,22.9701428352995
"1748","RHOPRI05_HF","RHOPRI","HF","WS0","20","08","chill0",0,0,3.5,NA,110.9911507,21.8032258064516,1.96938775510204,22.9701428352995
"1753","RHOPRI07_HF","RHOPRI","HF","CL0","15","12","chill0",0,0,2,NA,NA,54.72,2.2051282051282,13.0743591800948
"1754","RHOPRI07_HF","RHOPRI","HF","CS0","15","08","chill0",0,0,2,NA,NA,54.72,2.2051282051282,13.0743591800948
"1755","RHOPRI07_HF","RHOPRI","HF","WL0","20","12","chill0",0,0,2,NA,NA,54.72,2.2051282051282,13.0743591800948
"1756","RHOPRI07_HF","RHOPRI","HF","WS0","20","08","chill0",0,0,2,NA,NA,54.72,2.2051282051282,13.0743591800948
"1761","SPIALB01_HF","SPIALB","HF","CL0","15","12","chill0",0,0,2,NA,662.5317921,16.9862790697674,1.76923076923077,33.8125083759919
"1762","SPIALB01_HF","SPIALB","HF","CS0","15","08","chill0",0,0,2,NA,662.5317921,16.9862790697674,1.76923076923077,33.8125083759919
"1763","SPIALB01_HF","SPIALB","HF","WL0","20","12","chill0",0,0,2,NA,662.5317921,16.9862790697674,1.76923076923077,33.8125083759919
"1764","SPIALB01_HF","SPIALB","HF","WS0","20","08","chill0",0,0,2,NA,662.5317921,16.9862790697674,1.76923076923077,33.8125083759919
"1769","SPIALB03_SH","SPIALB","SH","CL0","15","12","chill0",0,0,0.5,0.5,476.4081701,20.4083333333333,1.6,26.6506098661308
"1770","SPIALB03_SH","SPIALB","SH","CS0","15","08","chill0",0,0,0.5,0.5,476.4081701,20.4083333333333,1.6,26.6506098661308
"1771","SPIALB03_SH","SPIALB","SH","WL0","20","12","chill0",0,0,0.5,0.5,476.4081701,20.4083333333333,1.6,26.6506098661308
"1772","SPIALB03_SH","SPIALB","SH","WS0","20","08","chill0",0,0,0.5,0.5,476.4081701,20.4083333333333,1.6,26.6506098661308
"1773","SPIALB04_HF","SPIALB","HF","CL0","15","12","chill0",0,0,NA,NA,770.1078305,28.6542105263158,0.846153846153846,16.6113492348056
"1774","SPIALB04_HF","SPIALB","HF","CS0","15","08","chill0",0,0,NA,NA,770.1078305,28.6542105263158,0.846153846153846,16.6113492348056
"1775","SPIALB04_HF","SPIALB","HF","WL0","20","12","chill0",0,0,NA,NA,770.1078305,28.6542105263158,0.846153846153846,16.6113492348056
"1776","SPIALB04_HF","SPIALB","HF","WS0","20","08","chill0",0,0,NA,NA,770.1078305,28.6542105263158,0.846153846153846,16.6113492348056
"1793","SPIALB08_HF","SPIALB","HF","CL0","15","12","chill0",0,0,2.75,NA,NA,30.7985294117647,1.05555555555556,26.0088207756747
"1794","SPIALB08_HF","SPIALB","HF","CS0","15","08","chill0",0,0,2.75,NA,NA,30.7985294117647,1.05555555555556,26.0088207756747
"1795","SPIALB08_HF","SPIALB","HF","WL0","20","12","chill0",0,0,2.75,NA,NA,30.7985294117647,1.05555555555556,26.0088207756747
"1796","SPIALB08_HF","SPIALB","HF","WS0","20","08","chill0",0,0,2.75,NA,NA,30.7985294117647,1.05555555555556,26.0088207756747
"1799","VACMYR01_HF","VACMYR","HF","CL0","15","12","chill0",0,0,2,NA,220.2747453,26.0424242424242,1.5,24.3083088139433
"1800","VACMYR01_HF","VACMYR","HF","CS0","15","08","chill0",0,0,2,NA,220.2747453,26.0424242424242,1.5,24.3083088139433
"1801","VACMYR01_HF","VACMYR","HF","WL0","20","12","chill0",0,0,2,NA,220.2747453,26.0424242424242,1.5,24.3083088139433
"1802","VACMYR01_HF","VACMYR","HF","WS0","20","08","chill0",0,0,2,NA,220.2747453,26.0424242424242,1.5,24.3083088139433
"1803","VACMYR02_SH","VACMYR","SH","CL0","15","12","chill0",0,0,1,0.5,235.6427508,27.4048148148148,1.37931034482759,19.4872853538806
"1804","VACMYR02_SH","VACMYR","SH","CS0","15","08","chill0",0,0,1,0.5,235.6427508,27.4048148148148,1.37931034482759,19.4872853538806
"1805","VACMYR02_SH","VACMYR","SH","WL0","20","12","chill0",0,0,1,0.5,235.6427508,27.4048148148148,1.37931034482759,19.4872853538806
"1806","VACMYR02_SH","VACMYR","SH","WS0","20","08","chill0",0,0,1,0.5,235.6427508,27.4048148148148,1.37931034482759,19.4872853538806
"1815","VACMYR04_HF","VACMYR","HF","CL0","15","12","chill0",0,0,NA,NA,286.8694358,26.72,1.0952380952381,27.8354619906399
"1816","VACMYR04_HF","VACMYR","HF","CS0","15","08","chill0",0,0,NA,NA,286.8694358,26.72,1.0952380952381,27.8354619906399
"1817","VACMYR04_HF","VACMYR","HF","WL0","20","12","chill0",0,0,NA,NA,286.8694358,26.72,1.0952380952381,27.8354619906399
"1818","VACMYR04_HF","VACMYR","HF","WS0","20","08","chill0",0,0,NA,NA,286.8694358,26.72,1.0952380952381,27.8354619906399
"1819","VACMYR04_SH","VACMYR","SH","CL0","15","12","chill0",0,0,0.75,0.5,230.5200823,52.7616666666667,1.48148148148148,16.867855257581
"1820","VACMYR04_SH","VACMYR","SH","CS0","15","08","chill0",0,0,0.75,0.5,230.5200823,52.7616666666667,1.48148148148148,16.867855257581
"1821","VACMYR04_SH","VACMYR","SH","WL0","20","12","chill0",0,0,0.75,0.5,230.5200823,52.7616666666667,1.48148148148148,16.867855257581
"1822","VACMYR04_SH","VACMYR","SH","WS0","20","08","chill0",0,0,0.75,0.5,230.5200823,52.7616666666667,1.48148148148148,16.867855257581
"1831","VACMYR07_HF","VACMYR","HF","CL0","15","12","chill0",0,0,NA,NA,273.2089864,30.8222222222222,1.93333333333333,27.7458464884593
"1832","VACMYR07_HF","VACMYR","HF","CS0","15","08","chill0",0,0,NA,NA,273.2089864,30.8222222222222,1.93333333333333,27.7458464884593
"1833","VACMYR07_HF","VACMYR","HF","WL0","20","12","chill0",0,0,NA,NA,273.2089864,30.8222222222222,1.93333333333333,27.7458464884593
"1834","VACMYR07_HF","VACMYR","HF","WS0","20","08","chill0",0,0,NA,NA,273.2089864,30.8222222222222,1.93333333333333,27.7458464884593
"1847","VIBCAS01_SH","VIBCAS","SH","CL0","15","12","chill0",0,0,1,1.5,NA,18.5807638888889,1.80172413793103,22.7619125099294
"1848","VIBCAS01_SH","VIBCAS","SH","CL1","15","12","chill1",0,0,1,1.5,NA,18.5807638888889,1.80172413793103,22.7619125099294
"1849","VIBCAS01_SH","VIBCAS","SH","CL2","15","12","chill2",0,0,1,1.5,NA,18.5807638888889,1.80172413793103,22.7619125099294
"1850","VIBCAS01_SH","VIBCAS","SH","CS0","15","08","chill0",0,0,1,1.5,NA,18.5807638888889,1.80172413793103,22.7619125099294
"1851","VIBCAS01_SH","VIBCAS","SH","CS1","15","08","chill1",0,0,1,1.5,NA,18.5807638888889,1.80172413793103,22.7619125099294
"1852","VIBCAS01_SH","VIBCAS","SH","CS2","15","08","chill2",NA,NA,1,1.5,NA,18.5807638888889,1.80172413793103,22.7619125099294
"1853","VIBCAS01_SH","VIBCAS","SH","WL0","20","12","chill0",0,0,1,1.5,NA,18.5807638888889,1.80172413793103,22.7619125099294
"1854","VIBCAS01_SH","VIBCAS","SH","WL1","20","12","chill1",0,0,1,1.5,NA,18.5807638888889,1.80172413793103,22.7619125099294
"1855","VIBCAS01_SH","VIBCAS","SH","WL2","20","12","chill2",0,NA,1,1.5,NA,18.5807638888889,1.80172413793103,22.7619125099294
"1856","VIBCAS01_SH","VIBCAS","SH","WS0","20","08","chill0",0,0,1,1.5,NA,18.5807638888889,1.80172413793103,22.7619125099294
"1857","VIBCAS01_SH","VIBCAS","SH","WS2","20","08","chill2",0,0,1,1.5,NA,18.5807638888889,1.80172413793103,22.7619125099294
"1858","VIBCAS01_SH","VIBCAS","SH","WS1","20","08","chill1",0,0,1,1.5,NA,18.5807638888889,1.80172413793103,22.7619125099294
"1883","VIBCAS04_HF","VIBCAS","HF","CL0","15","12","chill0",0,0,2,NA,52.93424112,24.6566265060241,1.7,23.4121982891573
"1884","VIBCAS04_HF","VIBCAS","HF","CL1","15","12","chill1",0,0,2,NA,52.93424112,24.6566265060241,1.7,23.4121982891573
