site,species,indiv.no,date.x,stem.wt,dist.top,dist.btm,ht,dbh,dbh2,dbh3,date.y,collected.by,leaf.no,area,
kl,vibedu,2,26-Jul,NA,NA,NA,66.2,0.609,0.406,NA,26-Jul-19,slh,2,29.841,
kl,vibedu,2,26-Jul,NA,NA,NA,66.2,0.609,0.406,NA,26-Jul-19,slh,3,36.801,
kl,vibedu,2,26-Jul,NA,NA,NA,66.2,0.609,0.406,NA,26-Jul-19,slh,4,45.505,
kl,vibedu,2,26-Jul,NA,NA,NA,66.2,0.609,0.406,NA,26-Jul-19,slh,5,16.581,
kl,vibedu,4,25-Jul,NA,NA,NA,181.6,1.55,1.191,NA,25-Jul-19,slh,1,42.483,
kl,vibedu,4,25-Jul,NA,NA,NA,181.6,1.55,1.191,NA,25-Jul-19,slh,2,45.464,
kl,vibedu,4,25-Jul,NA,NA,NA,181.6,1.55,1.191,NA,25-Jul-19,slh,3,44.617,
kl,vibedu,4,25-Jul,NA,NA,NA,181.6,1.55,1.191,NA,25-Jul-19,slh,4,63.005,
kl,vibedu,4,25-Jul,NA,NA,NA,181.6,1.55,1.191,NA,25-Jul-19,slh,5,32.111,
kl,vibedu,5,25-Jul,NA,NA,NA,136.4,1.704,1.07,NA,25-Jul-19,slh,1,40.486,
kl,vibedu,5,25-Jul,NA,NA,NA,136.4,1.704,1.07,NA,25-Jul-19,slh,2,33.751,
kl,vibedu,5,25-Jul,NA,NA,NA,136.4,1.704,1.07,NA,25-Jul-19,slh,3,40.4,
kl,vibedu,5,25-Jul,NA,NA,NA,136.4,1.704,1.07,NA,25-Jul-19,slh,4,37.208,
kl,vibedu,5,25-Jul,NA,NA,NA,136.4,1.704,1.07,NA,25-Jul-19,slh,5,53.369,
kl,vibedu,7,25-Jul,NA,NA,NA,168,2.137,NA,NA,25-Jul-19,slh,1,28.21,
kl,vibedu,7,25-Jul,NA,NA,NA,168,2.137,NA,NA,25-Jul-19,slh,2,26.223,
kl,vibedu,7,25-Jul,NA,NA,NA,168,2.137,NA,NA,25-Jul-19,slh,3,37.688,
kl,vibedu,7,25-Jul,NA,NA,NA,168,2.137,NA,NA,25-Jul-19,slh,4,21.745,
kl,vibedu,7,25-Jul,NA,NA,NA,168,2.137,NA,NA,25-Jul-19,slh,5,26.084,
kl,vibedu,9,25-Jul,NA,NA,NA,310,1.599,1.191,NA,25-Jul-19,slh,1,79.104,
kl,vibedu,9,25-Jul,NA,NA,NA,310,1.599,1.191,NA,25-Jul-19,slh,2,36.007,
kl,vibedu,9,25-Jul,NA,NA,NA,310,1.599,1.191,NA,25-Jul-19,slh,2,48.265,
kl,vibedu,9,25-Jul,NA,NA,NA,310,1.599,1.191,NA,25-Jul-19,slh,3,58.625,
kl,vibedu,9,25-Jul,NA,NA,NA,310,1.599,1.191,NA,25-Jul-19,slh,4,79.146,
kl,vibedu,10,25-Jul,NA,NA,NA,223.3,2.912,NA,NA,25-Jul-19,slh,1,33.872,
kl,vibedu,10,25-Jul,NA,NA,NA,223.3,2.912,NA,NA,25-Jul-19,slh,2,25.208,
kl,vibedu,10,25-Jul,NA,NA,NA,223.3,2.912,NA,NA,25-Jul-19,slh,3,41.424,
kl,vibedu,10,25-Jul,NA,NA,NA,223.3,2.912,NA,NA,25-Jul-19,slh,4,38.326,
kl,vibedu,10,25-Jul,NA,NA,NA,223.3,2.912,NA,NA,25-Jul-19,slh,5,48.899,
mp,acegla,1,25-Jun,NA,NA,NA,554.4,2.778,5.005,1.585,22-Jun-19,slh,1,37.995,
mp,acegla,1,25-Jun,NA,NA,NA,554.4,2.778,5.005,1.585,22-Jun-19,slh,2,33.987,
mp,acegla,1,25-Jun,NA,NA,NA,554.4,2.778,5.005,1.585,22-Jun-19,slh,3,37.558,
mp,acegla,1,25-Jun,NA,NA,NA,554.4,2.778,5.005,1.585,22-Jun-19,slh,4,35.273,
mp,acegla,1,25-Jun,NA,NA,NA,554.4,2.778,5.005,1.585,22-Jun-19,slh,5,33.321,
mp,acegla,2,25-Jun,NA,NA,NA,267.6,1.126,NA,NA,25-Jun-19,my,1,32.948,
mp,acegla,2,25-Jun,NA,NA,NA,267.6,1.126,NA,NA,25-Jun-19,my,2,42.366,
mp,acegla,2,25-Jun,NA,NA,NA,267.6,1.126,NA,NA,25-Jun-19,my,3,58.879,
mp,acegla,2,25-Jun,NA,NA,NA,267.6,1.126,NA,NA,25-Jun-19,my,4,48.555,
mp,acegla,2,25-Jun,NA,NA,NA,267.6,1.126,NA,NA,25-Jun-19,my,5,30.151,
mp,acegla,3,26-Jun,NA,NA,NA,638.8,3.3,3.4,2.1,26-Jun-19,my,1,25.569,
mp,acegla,3,26-Jun,NA,NA,NA,638.8,3.3,3.4,2.1,26-Jun-19,my,2,65.893,
mp,acegla,3,26-Jun,NA,NA,NA,638.8,3.3,3.4,2.1,26-Jun-19,my,3,62.647,
mp,acegla,3,26-Jun,NA,NA,NA,638.8,3.3,3.4,2.1,26-Jun-19,my,4,107.123,
mp,acegla,3,26-Jun,NA,NA,NA,638.8,3.3,3.4,2.1,26-Jun-19,my,5,110.844,
mp,acegla,4,26-Jun,NA,NA,NA,336.1,1.959,1.595,1.44,26-Jun-19,my,1,37.389,
mp,acegla,4,26-Jun,NA,NA,NA,336.1,1.959,1.595,1.44,26-Jun-19,my,2,29.728,
mp,acegla,4,26-Jun,NA,NA,NA,336.1,1.959,1.595,1.44,26-Jun-19,my,3,53.246,
mp,acegla,4,26-Jun,NA,NA,NA,336.1,1.959,1.595,1.44,26-Jun-19,my,4,42.391,
mp,acegla,4,26-Jun,NA,NA,NA,336.1,1.959,1.595,1.44,26-Jun-19,my,5,70.318,
mp,acegla,5,26-Jun,NA,6,5,3.31662479,6.2,3.5,3,26-Jun-19,my,1,37.393,
mp,acegla,5,26-Jun,NA,6,5,3.31662479,6.2,3.5,3,26-Jun-19,my,2,51.727,
mp,acegla,5,26-Jun,NA,6,5,3.31662479,6.2,3.5,3,26-Jun-19,my,3,28.395,
mp,acegla,5,26-Jun,NA,6,5,3.31662479,6.2,3.5,3,26-Jun-19,my,4,60.488,
mp,acegla,5,26-Jun,NA,6,5,3.31662479,6.2,3.5,3,26-Jun-19,my,5,34.959,
mp,acegla,7,23-Jun,NA,7,5,4.898979486,4.482,7.672,7.287,23-Jun,my,1,50.331,
mp,acegla,7,23-Jun,NA,7,5,4.898979486,4.482,7.672,7.287,23-Jun,my,2,54.739,
mp,acegla,7,23-Jun,NA,7,5,4.898979486,4.482,7.672,7.287,23-Jun,my,3,61.403,
mp,acegla,7,23-Jun,NA,7,5,4.898979486,4.482,7.672,7.287,23-Jun,my,4,49.794,
mp,acegla,7,23-Jun,NA,7,5,4.898979486,4.482,7.672,7.287,23-Jun,my,5,39.898,
mp,acegla,8,23-Jun,NA,7,5,4.898979486,3.5,NA,NA,23-Jun,my,1,72.668,
mp,acegla,8,23-Jun,NA,7,5,4.898979486,3.5,NA,NA,23-Jun,my,2,26.544,
mp,acegla,8,23-Jun,NA,7,5,4.898979486,3.5,NA,NA,23-Jun,my,3,77.441,
mp,acegla,8,23-Jun,NA,7,5,4.898979486,3.5,NA,NA,23-Jun,my,4,40.227,
mp,acegla,8,23-Jun,NA,7,5,4.898979486,3.5,NA,NA,23-Jun,my,5,67.559,
mp,acegla,9,23-Jun,NA,6,5,3.31662479,3.3,NA,NA,23-Jun,my,1,66.312,
mp,acegla,9,23-Jun,NA,6,5,3.31662479,3.3,NA,NA,23-Jun,my,2,59.637,
mp,acegla,9,23-Jun,NA,6,5,3.31662479,3.3,NA,NA,23-Jun,my,3,47.588,
mp,acegla,9,23-Jun,NA,6,5,3.31662479,3.3,NA,NA,23-Jun,my,4,85.987,
mp,acegla,9,23-Jun,NA,6,5,3.31662479,3.3,NA,NA,23-Jun,my,5,78.597,
mp,acegla,10,23-Jun,NA,7,5,4.898979486,4.7,3.7,NA,23-Jun,my,1,55.334,
mp,acegla,10,26-Jun,NA,7,6,3.605551275,8.2,8.5,11.5,23-Jun,my,1,55.334,
mp,acegla,10,23-Jun,NA,7,5,4.898979486,4.7,3.7,NA,23-Jun,my,2,60.972,
mp,acegla,10,26-Jun,NA,7,6,3.605551275,8.2,8.5,11.5,23-Jun,my,2,60.972,
mp,acegla,10,23-Jun,NA,7,5,4.898979486,4.7,3.7,NA,23-Jun,my,3,44.074,
mp,acegla,10,26-Jun,NA,7,6,3.605551275,8.2,8.5,11.5,23-Jun,my,3,44.074,
mp,acegla,10,23-Jun,NA,7,5,4.898979486,4.7,3.7,NA,23-Jun,my,4,43.538,
mp,acegla,10,26-Jun,NA,7,6,3.605551275,8.2,8.5,11.5,23-Jun,my,4,43.538,
mp,acegla,10,23-Jun,NA,7,5,4.898979486,4.7,3.7,NA,23-Jun,my,5,61.413,
mp,acegla,10,26-Jun,NA,7,6,3.605551275,8.2,8.5,11.5,23-Jun,my,5,61.413,
mp,acegla,11,25-Jun,NA,NA,NA,354.3,2.016,NA,NA,26-Jun-19,my,1,51.855,
mp,acegla,11,25-Jun,NA,NA,NA,354.3,2.016,NA,NA,22-Jun-19,slh,1,35.934,
mp,acegla,11,25-Jun,NA,NA,NA,354.3,2.016,NA,NA,22-Jun-19,slh,2,55.706,
mp,acegla,11,25-Jun,NA,NA,NA,354.3,2.016,NA,NA,26-Jun-19,my,2,39.039,
mp,acegla,11,25-Jun,NA,NA,NA,354.3,2.016,NA,NA,22-Jun-19,slh,3,36.493,
mp,acegla,11,25-Jun,NA,NA,NA,354.3,2.016,NA,NA,26-Jun-19,my,3,52.345,
mp,acegla,11,25-Jun,NA,NA,NA,354.3,2.016,NA,NA,26-Jun-19,my,4,39.312,
mp,acegla,11,25-Jun,NA,NA,NA,354.3,2.016,NA,NA,22-Jun-19,slh,4,42.572,
mp,acegla,11,25-Jun,NA,NA,NA,354.3,2.016,NA,NA,22-Jun-19,slh,5,44.466,
mp,acegla,11,25-Jun,NA,NA,NA,354.3,2.016,NA,NA,26-Jun-19,my,5,62.242,
mp,alninc,1,23-Jun,NA,4,2,3.464101615,3,4,3.5,22-Jun-19,slh,1,31.799,
mp,alninc,1,23-Jun,NA,4,2,3.464101615,3,4,3.5,22-Jun-19,slh,2,42.536,
mp,alninc,1,23-Jun,NA,4,2,3.464101615,3,4,3.5,22-Jun-19,slh,3,30.22,
mp,alninc,1,23-Jun,NA,4,2,3.464101615,3,4,3.5,22-Jun-19,slh,4,30.741,
mp,alninc,1,23-Jun,NA,4,2,3.464101615,3,4,3.5,22-Jun-19,slh,5,36.578,
mp,alninc,3,23-Jun,NA,6,3,5.196152423,5,5.4,6.1,23-Jun,my,1,25.923,
mp,alninc,3,23-Jun,NA,6,3,5.196152423,5,5.4,6.1,23-Jun,my,2,28.082,
mp,alninc,3,23-Jun,NA,6,3,5.196152423,5,5.4,6.1,23-Jun,my,3,32.895,
mp,alninc,3,23-Jun,NA,6,3,5.196152423,5,5.4,6.1,23-Jun,my,4,22.384,
mp,alninc,3,23-Jun,NA,6,3,5.196152423,5,5.4,6.1,23-Jun,my,5,22.841,
mp,alninc,4,26-Jun,NA,6,5,3.31662479,8.1,6.4,NA,26-Jun-19,my,1,41.695,
mp,alninc,4,26-Jun,NA,6,5,3.31662479,8.1,6.4,NA,26-Jun-19,my,2,46.547,
mp,alninc,4,26-Jun,NA,6,5,3.31662479,8.1,6.4,NA,26-Jun-19,my,3,34.824,
mp,alninc,4,26-Jun,NA,6,5,3.31662479,8.1,6.4,NA,26-Jun-19,my,4,27.347,
mp,alninc,4,26-Jun,NA,6,5,3.31662479,8.1,6.4,NA,26-Jun-19,my,5,30.023,
mp,alninc,5,22-Jun,NA,NA,NA,447.4,4,NA,NA,22-Jun-19,slh,1,33.684,
mp,alninc,5,22-Jun,NA,NA,NA,447.4,4,NA,NA,22-Jun-19,slh,2,33.44,
mp,alninc,5,22-Jun,NA,NA,NA,447.4,4,NA,NA,22-Jun-19,slh,3,25.276,
mp,alninc,5,22-Jun,NA,NA,NA,447.4,4,NA,NA,22-Jun-19,slh,4,29.603,
mp,alninc,5,22-Jun,NA,NA,NA,447.4,4,NA,NA,22-Jun-19,slh,5,28.524,
mp,alninc,7,23-Jun,NA,7,5,4.898979486,5.3,5.8,4,23-Jun,my,1,19.735,
mp,alninc,7,23-Jun,NA,7,5,4.898979486,5.3,5.8,4,23-Jun,my,2,20.559,
mp,alninc,7,23-Jun,NA,7,5,4.898979486,5.3,5.8,4,23-Jun,my,3,17.556,
mp,alninc,7,23-Jun,NA,7,5,4.898979486,5.3,5.8,4,23-Jun,my,4,19.729,
mp,alninc,7,23-Jun,NA,7,5,4.898979486,5.3,5.8,4,23-Jun,my,5,22.361,
mp,alnrub,7,22-Jun,NA,8,5,6.244997998,8,NA,NA,22-Jun-19,slh,1,24.623,
mp,alnrub,7,22-Jun,NA,8,5,6.244997998,8,NA,NA,22-Jun-19,slh,2,36.396,
mp,alnrub,7,22-Jun,NA,8,5,6.244997998,8,NA,NA,22-Jun-19,slh,3,25.662,
mp,alnrub,7,22-Jun,NA,8,5,6.244997998,8,NA,NA,22-Jun-19,slh,4,27.928,
mp,alnrub,7,22-Jun,NA,8,5,6.244997998,8,NA,NA,22-Jun-19,slh,5,40.733,
mp,alnvir,1,25-Jun,NA,NA,NA,338.6,1.7,1.7,2,25-Jun-19,my,1,21.051,
mp,alnvir,1,25-Jun,NA,NA,NA,338.6,1.7,1.7,2,25-Jun-19,my,2,29.905,
mp,alnvir,1,25-Jun,NA,NA,NA,338.6,1.7,1.7,2,25-Jun-19,my,3,17.802,
mp,alnvir,1,25-Jun,NA,NA,NA,338.6,1.7,1.7,2,25-Jun-19,my,4,28.748,
mp,alnvir,1,25-Jun,NA,NA,NA,338.6,1.7,1.7,2,25-Jun-19,my,5,33.357,
mp,alnvir,2,25-Jun,NA,NA,NA,491.1,3.7,3.1,3.3,25-Jun-19,my,1,48.314,
mp,alnvir,2,25-Jun,NA,NA,NA,491.1,3.7,3.1,3.3,25-Jun-19,my,2,30.697,
mp,alnvir,2,25-Jun,NA,NA,NA,491.1,3.7,3.1,3.3,25-Jun-19,my,3,29.007,
mp,alnvir,2,25-Jun,NA,NA,NA,491.1,3.7,3.1,3.3,25-Jun-19,my,4,41.192,
mp,alnvir,2,25-Jun,NA,NA,NA,491.1,3.7,3.1,3.3,25-Jun-19,my,5,43.686,
mp,alnvir,3,25-Jun,NA,NA,NA,252.4,2.4,2.5,2,25-Jun-19,my,1,34.503,
mp,alnvir,3,25-Jun,NA,NA,NA,252.4,2.4,2.5,2,25-Jun-19,my,2,23.666,
mp,alnvir,3,25-Jun,NA,NA,NA,252.4,2.4,2.5,2,25-Jun-19,my,3,21.711,
mp,alnvir,3,25-Jun,NA,NA,NA,252.4,2.4,2.5,2,25-Jun-19,my,4,23.025,
mp,alnvir,3,25-Jun,NA,NA,NA,252.4,2.4,2.5,2,25-Jun-19,my,5,24.733,
mp,alnvir,4,26-Jun,NA,NA,NA,474,9.1,NA,NA,26-Jun-19,my,1,25.709,
mp,alnvir,4,26-Jun,NA,NA,NA,474,9.1,NA,NA,26-Jun-19,my,2,33.693,
mp,alnvir,4,26-Jun,NA,NA,NA,474,9.1,NA,NA,26-Jun-19,my,3,39.095,
mp,alnvir,4,26-Jun,NA,NA,NA,474,9.1,NA,NA,26-Jun-19,my,4,38.545,
mp,alnvir,4,26-Jun,NA,NA,NA,474,9.1,NA,NA,26-Jun-19,my,5,30.106,
mp,alnvir,5,26-Jun,NA,NA,NA,377.6,3,2.1,1.7,26-Jun-19,my,1,53.455,
mp,alnvir,5,26-Jun,NA,NA,NA,377.6,3,2.1,1.7,26-Jun-19,my,2,65.873,
mp,alnvir,5,26-Jun,NA,NA,NA,377.6,3,2.1,1.7,26-Jun-19,my,3,60.819,
mp,alnvir,5,26-Jun,NA,NA,NA,377.6,3,2.1,1.7,26-Jun-19,my,4,53.215,
mp,alnvir,5,26-Jun,NA,NA,NA,377.6,3,2.1,1.7,26-Jun-19,my,5,48.364,
mp,alnvir,6,22-Jun,NA,8,7,3.872983346,6.5,NA,NA,22-Jun-19,slh,1,25.41,
mp,alnvir,6,22-Jun,NA,8,7,3.872983346,6.5,NA,NA,22-Jun-19,slh,2,35.71,
mp,alnvir,6,22-Jun,NA,8,7,3.872983346,6.5,NA,NA,22-Jun-19,slh,3,40.999,
mp,alnvir,6,22-Jun,NA,8,7,3.872983346,6.5,NA,NA,22-Jun-19,slh,4,22.975,
mp,alnvir,6,22-Jun,NA,8,7,3.872983346,6.5,NA,NA,22-Jun-19,slh,5,38.985,
mp,amealn,1,23-Jun,NA,NA,NA,142.6,1.308,1.324,1.721,23-Jun,my,1,6.886,
mp,amealn,1,23-Jun,NA,NA,NA,142.6,1.308,1.324,1.721,23-Jun,my,2,12.291,
mp,amealn,1,23-Jun,NA,NA,NA,142.6,1.308,1.324,1.721,23-Jun,my,3,7.194,
mp,amealn,1,23-Jun,NA,NA,NA,142.6,1.308,1.324,1.721,23-Jun,my,4,8.117,
mp,amealn,1,23-Jun,NA,NA,NA,142.6,1.308,1.324,1.721,23-Jun,my,5,7.433,
mp,amealn,3,23-Jun,NA,NA,NA,282.6,1.917,2.21,NA,23-Jun,my,1,6.501,
mp,amealn,3,23-Jun,NA,NA,NA,282.6,1.917,2.21,NA,23-Jun,my,2,6.212,
mp,amealn,3,23-Jun,NA,NA,NA,282.6,1.917,2.21,NA,23-Jun,my,3,5.731,
mp,amealn,3,23-Jun,NA,NA,NA,282.6,1.917,2.21,NA,23-Jun,my,4,5.488,
mp,amealn,3,23-Jun,NA,NA,NA,282.6,1.917,2.21,NA,23-Jun,my,5,4.588,
mp,amealn,4,23-Jun,NA,NA,NA,192.1,1.416,1.342,0.965,22-Jun-19,slh,1,11.167,
mp,amealn,4,23-Jun,NA,NA,NA,192.1,1.416,1.342,0.965,22-Jun-19,slh,2,11.141,
mp,amealn,4,23-Jun,NA,NA,NA,192.1,1.416,1.342,0.965,22-Jun-19,slh,3,4.989,
mp,amealn,4,23-Jun,NA,NA,NA,192.1,1.416,1.342,0.965,22-Jun-19,slh,4,8.3,
mp,amealn,4,23-Jun,NA,NA,NA,192.1,1.416,1.342,0.965,22-Jun-19,slh,5,12.091,
mp,amealn,5,25-Jun,NA,NA,NA,198.2,1.776,NA,NA,25-Jun-19,my,1,8.977,
mp,amealn,5,25-Jun,NA,NA,NA,198.2,1.776,NA,NA,25-Jun-19,my,2,9.559,
mp,amealn,5,25-Jun,NA,NA,NA,198.2,1.776,NA,NA,25-Jun-19,my,3,7.339,
mp,amealn,5,25-Jun,NA,NA,NA,198.2,1.776,NA,NA,25-Jun-19,my,4,5.315,
mp,amealn,5,25-Jun,NA,NA,NA,198.2,1.776,NA,NA,25-Jun-19,my,5,5.971,
mp,amealn,6,25-Jun,NA,NA,NA,280.3,2.205,3.361,2.652,25-Jun-19,my,1,15.746,
mp,amealn,6,25-Jun,NA,NA,NA,280.3,2.205,3.361,2.652,25-Jun-19,my,2,10.183,
mp,amealn,6,25-Jun,NA,NA,NA,280.3,2.205,3.361,2.652,25-Jun-19,my,3,9.24,
mp,amealn,6,25-Jun,NA,NA,NA,280.3,2.205,3.361,2.652,25-Jun-19,my,4,11.893,
mp,amealn,6,25-Jun,NA,NA,NA,280.3,2.205,3.361,2.652,25-Jun-19,my,5,10.523,
mp,amealn,7,25-Jun,NA,NA,NA,228.9,2.524,3.555,2.519,25-Jun-19,my,1,17.473,
mp,amealn,7,25-Jun,NA,NA,NA,228.9,2.524,3.555,2.519,25-Jun-19,my,2,11.188,
mp,amealn,7,25-Jun,NA,NA,NA,228.9,2.524,3.555,2.519,25-Jun-19,my,3,9.779,
mp,amealn,7,25-Jun,NA,NA,NA,228.9,2.524,3.555,2.519,25-Jun-19,my,4,15.164,
mp,amealn,7,25-Jun,NA,NA,NA,228.9,2.524,3.555,2.519,25-Jun-19,my,5,14.058,
mp,amealn,9,23-Jun,NA,NA,NA,224.8,3.767,2.676,3.091,22-Jun-19,slh,1,11.827,
mp,amealn,9,23-Jun,NA,NA,NA,224.8,3.767,2.676,3.091,22-Jun-19,slh,2,15.891,
mp,amealn,9,23-Jun,NA,NA,NA,224.8,3.767,2.676,3.091,22-Jun-19,slh,3,12.139,
mp,amealn,9,23-Jun,NA,NA,NA,224.8,3.767,2.676,3.091,22-Jun-19,slh,4,13.152,
mp,amealn,9,23-Jun,NA,NA,NA,224.8,3.767,2.676,3.091,22-Jun-19,slh,5,10.56,
mp,amealn,10,23-Jun,NA,NA,NA,297.4,3.107,NA,NA,22-Jun-19,slh,1,14.747,
mp,amealn,10,23-Jun,NA,NA,NA,297.4,3.107,NA,NA,22-Jun-19,slh,2,19.106,
mp,amealn,10,23-Jun,NA,NA,NA,297.4,3.107,NA,NA,22-Jun-19,slh,3,13.062,
mp,amealn,10,23-Jun,NA,NA,NA,297.4,3.107,NA,NA,22-Jun-19,slh,4,15.294,
mp,amealn,10,23-Jun,NA,NA,NA,297.4,3.107,NA,NA,22-Jun-19,slh,5,18.354,
mp,amealn,11,25-Jun,NA,NA,NA,441.4,2.4,2.6,2.7,25-Jun-19,my,1,21.173,
mp,amealn,11,25-Jun,NA,NA,NA,441.4,2.4,2.6,2.7,25-Jun-19,my,2,16.874,
mp,amealn,11,25-Jun,NA,NA,NA,441.4,2.4,2.6,2.7,25-Jun-19,my,3,23.104,
mp,amealn,11,25-Jun,NA,NA,NA,441.4,2.4,2.6,2.7,25-Jun-19,my,4,25.179,
mp,amealn,11,25-Jun,NA,NA,NA,441.4,2.4,2.6,2.7,25-Jun-19,my,5,23.125,
mp,amealn,12,22-Jun,NA,NA,NA,406.8,3.4,NA,NA,22-Jun-19,slh,1,13.187,
mp,amealn,12,22-Jun,NA,NA,NA,406.8,3.4,NA,NA,22-Jun-19,slh,2,9.835,
mp,amealn,12,22-Jun,NA,NA,NA,406.8,3.4,NA,NA,22-Jun-19,slh,3,11.821,
mp,amealn,12,22-Jun,NA,NA,NA,406.8,3.4,NA,NA,22-Jun-19,slh,4,14.505,
mp,amealn,12,22-Jun,NA,NA,NA,406.8,3.4,NA,NA,22-Jun-19,slh,5,11.179,
mp,corsto,2,26-Jun,NA,NA,NA,384.6,1.442,0.91,1.092,26-Jun-19,my,1,52.69,
mp,corsto,2,26-Jun,NA,NA,NA,384.6,1.442,0.91,1.092,26-Jun-19,my,2,35.117,
mp,corsto,2,26-Jun,NA,NA,NA,384.6,1.442,0.91,1.092,26-Jun-19,my,3,72.912,
mp,corsto,2,26-Jun,NA,NA,NA,384.6,1.442,0.91,1.092,26-Jun-19,my,4,70.333,
mp,corsto,2,26-Jun,NA,NA,NA,384.6,1.442,0.91,1.092,26-Jun-19,my,5,54.786,
mp,corsto,3,26-Jun,NA,NA,NA,297.1,3.665,NA,NA,26-Jun-19,my,1,45.937,
mp,corsto,3,26-Jun,NA,NA,NA,297.1,3.665,NA,NA,26-Jun-19,my,2,33.464,
mp,corsto,3,26-Jun,NA,NA,NA,297.1,3.665,NA,NA,26-Jun-19,my,3,65.006,
mp,corsto,3,26-Jun,NA,NA,NA,297.1,3.665,NA,NA,26-Jun-19,my,4,61.018,
mp,corsto,3,26-Jun,NA,NA,NA,297.1,3.665,NA,NA,26-Jun-19,my,5,49.278,
mp,corsto,6,22-Jun,NA,NA,NA,273.6,1.77,NA,NA,22-Jun-19,slh,1,17.378,
mp,corsto,6,22-Jun,NA,NA,NA,273.6,1.77,NA,NA,22-Jun-19,slh,2,20.213,
mp,corsto,6,22-Jun,NA,NA,NA,273.6,1.77,NA,NA,22-Jun-19,slh,3,16.466,
mp,corsto,6,22-Jun,NA,NA,NA,273.6,1.77,NA,NA,22-Jun-19,slh,4,31.975,
mp,corsto,6,22-Jun,NA,NA,NA,273.6,1.77,NA,NA,22-Jun-19,slh,5,19.613,
mp,corsto,10,22-Jun,NA,NA,NA,347.8,1.574,1.605,1.762,22-Jun-19,slh,1,43.36,
mp,corsto,10,22-Jun,NA,NA,NA,347.8,1.574,1.605,1.762,22-Jun-19,slh,2,40.778,
mp,corsto,10,22-Jun,NA,NA,NA,347.8,1.574,1.605,1.762,22-Jun-19,slh,3,22.482,
mp,corsto,10,22-Jun,NA,NA,NA,347.8,1.574,1.605,1.762,22-Jun-19,slh,4,25.879,
mp,corsto,10,22-Jun,NA,NA,NA,347.8,1.574,1.605,1.762,22-Jun-19,slh,5,27.568,
mp,corsto,20,25-Jun,NA,NA,NA,424.8,3.336,1.879,NA,22-Jun-19,slh,1,88.132,
mp,corsto,20,25-Jun,NA,NA,NA,424.8,3.336,1.879,NA,22-Jun-19,slh,2,43.148,
mp,corsto,20,25-Jun,NA,NA,NA,424.8,3.336,1.879,NA,22-Jun-19,slh,3,104.205,
mp,corsto,20,25-Jun,NA,NA,NA,424.8,3.336,1.879,NA,22-Jun-19,slh,4,40.229,
mp,corsto,20,25-Jun,NA,NA,NA,424.8,3.336,1.879,NA,22-Jun-19,slh,5,32.486,
mp,loninv,3,23-Jun,NA,NA,NA,147.6,1.643,NA,NA,23-Jun,my,1,35.051,
mp,loninv,3,23-Jun,NA,NA,NA,147.6,1.643,NA,NA,23-Jun,my,2,39.664,
mp,loninv,3,23-Jun,NA,NA,NA,147.6,1.643,NA,NA,23-Jun,my,3,36.29,
mp,loninv,3,23-Jun,NA,NA,NA,147.6,1.643,NA,NA,23-Jun,my,4,51.326,
mp,loninv,3,23-Jun,NA,NA,NA,147.6,1.643,NA,NA,23-Jun,my,5,42.894,
mp,loninv,4,25-Jun,NA,NA,NA,164.6,1.421,1.308,NA,25-Jun-19,my,1,25.59,
mp,loninv,4,25-Jun,NA,NA,NA,164.6,1.421,1.308,NA,25-Jun-19,my,2,22.193,
mp,loninv,4,25-Jun,NA,NA,NA,164.6,1.421,1.308,NA,25-Jun-19,my,3,24.793,
mp,loninv,4,25-Jun,NA,NA,NA,164.6,1.421,1.308,NA,25-Jun-19,my,4,31.747,
mp,loninv,4,25-Jun,NA,NA,NA,164.6,1.421,1.308,NA,25-Jun-19,my,5,22.53,
mp,loninv,5,25-Jun,NA,NA,NA,119.3,1.285,NA,NA,25-Jun-19,my,1,23.199,
mp,loninv,5,25-Jun,NA,NA,NA,119.3,1.285,NA,NA,25-Jun-19,my,2,35.104,
mp,loninv,5,25-Jun,NA,NA,NA,119.3,1.285,NA,NA,25-Jun-19,my,3,18.37,
mp,loninv,5,25-Jun,NA,NA,NA,119.3,1.285,NA,NA,25-Jun-19,my,4,28.945,
mp,loninv,5,25-Jun,NA,NA,NA,119.3,1.285,NA,NA,25-Jun-19,my,5,30.893,
mp,loninv,6,25-Jun,NA,NA,NA,99.7,1.17,1.262,1.044,22-Jun-19,slh,1,24.009,
mp,loninv,6,25-Jun,NA,NA,NA,99.7,1.17,1.262,1.044,22-Jun-19,slh,2,27.552,
mp,loninv,6,25-Jun,NA,NA,NA,99.7,1.17,1.262,1.044,22-Jun-19,slh,3,18.097,
mp,loninv,6,25-Jun,NA,NA,NA,99.7,1.17,1.262,1.044,22-Jun-19,slh,4,23.532,
mp,loninv,6,25-Jun,NA,NA,NA,99.7,1.17,1.262,1.044,22-Jun-19,slh,5,26.69,
mp,loninv,7,25-Jun,NA,NA,NA,228.1,0.961,NA,NA,25-Jun-19,my,1,27.794,
mp,loninv,7,25-Jun,NA,NA,NA,228.1,0.961,NA,NA,25-Jun-19,my,2,24.419,
mp,loninv,7,25-Jun,NA,NA,NA,228.1,0.961,NA,NA,25-Jun-19,my,3,27.226,
mp,loninv,7,25-Jun,NA,NA,NA,228.1,0.961,NA,NA,25-Jun-19,my,4,22.175,
mp,loninv,7,25-Jun,NA,NA,NA,228.1,0.961,NA,NA,25-Jun-19,my,5,24.418,
