"bb","force.z2","photo.z2","population","species","lab2","Utah_Model","Chill_portions","chillport.z2","transect","species.fact"
32,-1.29821117868712,0.991604929977743,"HF","acerub","ACERUB13_HF_08",814.5,56.62430449,-0.698740580925073,"1",3
13,0.586107764040338,0.991604929977743,"HF","ilemuc","ILEMUC03_HF_04",814.5,56.62430449,-0.698740580925073,"1",17
20,-1.29821117868712,0.991604929977743,"HF","betall","BETALL18_HF_07",814.5,56.62430449,-0.698740580925073,"1",9
40,0.586107764040338,-1.00822666012584,"HF","popgra","POPGRA07_HF_03",814.5,56.62430449,-0.698740580925073,"1",25
68,-1.29821117868712,-1.00822666012584,"HF","querub","QUERUB17_HF_02",814.5,56.62430449,-0.698740580925073,"1",29
68,0.586107764040338,-1.00822666012584,"HF","faggra","FAGGRA10_HF_01",814.5,56.62430449,-0.698740580925073,"1",14
27,0.586107764040338,-1.00822666012584,"HF","betpap","BETPAP15_HF_03",814.5,56.62430449,-0.698740580925073,"1",11
39,0.586107764040338,0.991604929977743,"HF","popgra","POPGRA05_HF_02",814.5,56.62430449,-0.698740580925073,"1",25
13,0.586107764040338,0.991604929977743,"HF","spialb","SPIALB04_HF_02",814.5,56.62430449,-0.698740580925073,"1",39
26,0.586107764040338,0.991604929977743,"HF","betlen","BETLEN11_HF_01",814.5,56.62430449,-0.698740580925073,"1",10
27,0.586107764040338,-1.00822666012584,"HF","betlen","BETLEN11_HF_02",814.5,56.62430449,-0.698740580925073,"1",10
18,0.586107764040338,-1.00822666012584,"HF","betall","BETALL19_HF_06",814.5,56.62430449,-0.698740580925073,"1",9
26,0.586107764040338,0.991604929977743,"HF","acerub","ACERUB10_HF_12",814.5,56.62430449,-0.698740580925073,"1",3
20,-1.29821117868712,0.991604929977743,"HF","betpap","BETPAP07_HF_11",814.5,56.62430449,-0.698740580925073,"1",11
47,-1.29821117868712,-1.00822666012584,"HF","franig","FRANIG03_HF_02",814.5,56.62430449,-0.698740580925073,"1",15
21,-1.29821117868712,-1.00822666012584,"HF","loncan","LONCAN04_HF_02",814.5,56.62430449,-0.698740580925073,"1",19
12,0.586107764040338,-1.00822666012584,"HF","loncan","LONCAN04_HF_03",814.5,56.62430449,-0.698740580925073,"1",19
75,-1.29821117868712,-1.00822666012584,"HF","quevel","QUEVEL03_HF_02",814.5,56.62430449,-0.698740580925073,"1",30
20,-1.29821117868712,0.991604929977743,"HF","loncan","LONCAN05_HF_01",814.5,56.62430449,-0.698740580925073,"1",19
27,0.586107764040338,-1.00822666012584,"HF","lyolig","LYOLIG33_HF_04",814.5,56.62430449,-0.698740580925073,"1",21
13,0.586107764040338,0.991604929977743,"HF","loncan","LONCAN05_HF_03",814.5,56.62430449,-0.698740580925073,"1",19
26,0.586107764040338,-1.00822666012584,"HF","ilemuc","ILEMUC06_HF_02",814.5,56.62430449,-0.698740580925073,"1",17
34,0.586107764040338,-1.00822666012584,"HF","alninc","ALNINC04_HF_01",814.5,56.62430449,-0.698740580925073,"1",5
18,0.586107764040338,0.991604929977743,"HF","betall","BETALL16_HF_06",814.5,56.62430449,-0.698740580925073,"1",9
26,0.586107764040338,-1.00822666012584,"HF","betall","BETALL16_HF_07",814.5,56.62430449,-0.698740580925073,"1",9
12,0.586107764040338,-1.00822666012584,"HF","loncan","LONCAN06_HF_01",814.5,56.62430449,-0.698740580925073,"1",19
13,-1.29821117868712,-1.00822666012584,"HF","loncan","LONCAN06_HF_02",814.5,56.62430449,-0.698740580925073,"1",19
33,-1.29821117868712,-1.00822666012584,"HF","rhopri","RHOPRI07_HF_01",814.5,56.62430449,-0.698740580925073,"1",33
34,-1.29821117868712,0.991604929977743,"HF","alninc","ALNINC05_HF_01",814.5,56.62430449,-0.698740580925073,"1",5
18,0.586107764040338,-1.00822666012584,"HF","acepen","ACEPEN01_HF_05",814.5,56.62430449,-0.698740580925073,"1",2
26,0.586107764040338,0.991604929977743,"HF","faggra","FAGGRA13_HF_09",814.5,56.62430449,-0.698740580925073,"1",14
68,-1.29821117868712,-1.00822666012584,"HF","acesac","ACESAC02_HF_12",814.5,56.62430449,-0.698740580925073,"1",4
13,-1.29821117868712,-1.00822666012584,"HF","alninc","ALNINC05_HF_04",814.5,56.62430449,-0.698740580925073,"1",5
26,0.586107764040338,0.991604929977743,"HF","acepen","ACEPEN01_HF_08",814.5,56.62430449,-0.698740580925073,"1",2
33,0.586107764040338,0.991604929977743,"HF","franig","FRANIG08_HF_02",814.5,56.62430449,-0.698740580925073,"1",15
27,0.586107764040338,-1.00822666012584,"HF","rhafra","RHAFRA02_HF_03",814.5,56.62430449,-0.698740580925073,"1",31
54,-1.29821117868712,0.991604929977743,"HF","quealb","QUEALB12_HF_03",814.5,56.62430449,-0.698740580925073,"1",28
33,0.586107764040338,0.991604929977743,"HF","querub","QUERUB16_HF_05",814.5,56.62430449,-0.698740580925073,"1",29
18,0.586107764040338,0.991604929977743,"HF","betall","BETALL10_HF_04",814.5,56.62430449,-0.698740580925073,"1",9
27,0.586107764040338,-1.00822666012584,"HF","rhafra","RHAFRA12_HF_03",814.5,56.62430449,-0.698740580925073,"1",31
33,-1.29821117868712,-1.00822666012584,"HF","rhafra","RHAFRA12_HF_04",814.5,56.62430449,-0.698740580925073,"1",31
39,-1.29821117868712,-1.00822666012584,"HF","alninc","ALNINC07_HF_01",814.5,56.62430449,-0.698740580925073,"1",5
20,-1.29821117868712,0.991604929977743,"HF","ilemuc","ILEMUC03_HF_05",814.5,56.62430449,-0.698740580925073,"1",17
12,-1.29821117868712,0.991604929977743,"HF","acerub","ACERUB10_HF_01",814.5,56.62430449,-0.698740580925073,"1",3
26,0.586107764040338,-1.00822666012584,"HF","betall","BETALL10_HF_10",814.5,56.62430449,-0.698740580925073,"1",9
12,-1.29821117868712,0.991604929977743,"HF","lyolig","LYOLIG07_HF_03",814.5,56.62430449,-0.698740580925073,"1",21
18,0.586107764040338,0.991604929977743,"HF","acerub","ACERUB14_HF_05",814.5,56.62430449,-0.698740580925073,"1",3
12,0.586107764040338,-1.00822666012584,"HF","ilemuc","ILEMUC07_HF_05",814.5,56.62430449,-0.698740580925073,"1",17
12,0.586107764040338,-1.00822666012584,"HF","viblan","VIBLAN04_HF_05",814.5,56.62430449,-0.698740580925073,"1",47
29,0.586107764040338,0.991604929977743,"HF","hamvir","HAMVIR08_HF_01",814.5,56.62430449,-0.698740580925073,"1",16
20,-1.29821117868712,0.991604929977743,"HF","ilemuc","ILEMUC07_HF_10",814.5,56.62430449,-0.698740580925073,"1",17
32,-1.29821117868712,0.991604929977743,"HF","acepen","ACEPEN11_HF_12",814.5,56.62430449,-0.698740580925073,"1",2
12,-1.29821117868712,0.991604929977743,"HF","vacmyr","VACMYR05_HF_03",814.5,56.62430449,-0.698740580925073,"1",44
56,0.586107764040338,-1.00822666012584,"HF","hamvir","HAMVIR09_HF_01",814.5,56.62430449,-0.698740580925073,"1",16
12,-1.29821117868712,0.991604929977743,"HF","aromel","AROMEL04_HF_03",814.5,56.62430449,-0.698740580925073,"1",8
18,0.586107764040338,-1.00822666012584,"HF","lyolig","LYOLIG09_HF_04",814.5,56.62430449,-0.698740580925073,"1",21
18,0.586107764040338,0.991604929977743,"HF","aromel","AROMEL06_HF_02",814.5,56.62430449,-0.698740580925073,"1",8
34,-1.29821117868712,0.991604929977743,"HF","lyolig","LYOLIG33_HF_02",814.5,56.62430449,-0.698740580925073,"1",21
13,-1.29821117868712,-1.00822666012584,"HF","aromel","AROMEL08_HF_02",814.5,56.62430449,-0.698740580925073,"1",8
68,-1.29821117868712,-1.00822666012584,"HF","acesac","ACESAC10_HF_08",814.5,56.62430449,-0.698740580925073,"1",4
39,-1.29821117868712,-1.00822666012584,"HF","nyssyl","NYSSYL03_HF_01",814.5,56.62430449,-0.698740580925073,"1",23
21,-1.29821117868712,-1.00822666012584,"HF","aromel","AROMEL11_HF_01",814.5,56.62430449,-0.698740580925073,"1",8
32,-1.29821117868712,0.991604929977743,"HF","nyssyl","NYSSYL03_HF_03",814.5,56.62430449,-0.698740580925073,"1",23
26,0.586107764040338,0.991604929977743,"HF","nyssyl","NYSSYL03_HF_04",814.5,56.62430449,-0.698740580925073,"1",23
48,-1.29821117868712,0.991604929977743,"HF","querub","QUERUB15_HF_01",814.5,56.62430449,-0.698740580925073,"1",29
32,-1.29821117868712,0.991604929977743,"HF","nyssyl","NYSSYL06_HF_04",814.5,56.62430449,-0.698740580925073,"1",23
26,0.586107764040338,-1.00822666012584,"HF","betall","BETALL20_HF_10",814.5,56.62430449,-0.698740580925073,"1",9
20,-1.29821117868712,0.991604929977743,"HF","acepen","ACEPEN01_HF_03",814.5,56.62430449,-0.698740580925073,"1",2
40,0.586107764040338,-1.00822666012584,"HF","hamvir","HAMVIR12_HF_04",814.5,56.62430449,-0.698740580925073,"1",16
56,0.586107764040338,-1.00822666012584,"HF","acesac","ACESAC07_HF_08",814.5,56.62430449,-0.698740580925073,"1",4
29,-1.29821117868712,0.991604929977743,"HF","nyssyl","NYSSYL10_HF_01",814.5,56.62430449,-0.698740580925073,"1",23
39,-1.29821117868712,-1.00822666012584,"HF","nyssyl","NYSSYL10_HF_02",814.5,56.62430449,-0.698740580925073,"1",23
13,0.586107764040338,0.991604929977743,"HF","prupen","PRUPEN05_HF_03",814.5,56.62430449,-0.698740580925073,"1",27
12,0.586107764040338,-1.00822666012584,"HF","prupen","PRUPEN05_HF_04",814.5,56.62430449,-0.698740580925073,"1",27
12,-1.29821117868712,0.991604929977743,"HF","prupen","PRUPEN06_HF_01",814.5,56.62430449,-0.698740580925073,"1",27
13,-1.29821117868712,-1.00822666012584,"HF","prupen","PRUPEN06_HF_02",814.5,56.62430449,-0.698740580925073,"1",27
40,-1.29821117868712,0.991604929977743,"HF","rhafra","RHAFRA02_HF_04",814.5,56.62430449,-0.698740580925073,"1",31
27,0.586107764040338,-1.00822666012584,"HF","corcor","CORCOR08_HF_04",814.5,56.62430449,-0.698740580925073,"1",12
54,-1.29821117868712,0.991604929977743,"HF","lyolig","LYOLIG05_HF_03",814.5,56.62430449,-0.698740580925073,"1",21
18,0.586107764040338,0.991604929977743,"HF","betpap","BETPAP14_HF_02",814.5,56.62430449,-0.698740580925073,"1",11
68,-1.29821117868712,-1.00822666012584,"HF","querub","QUERUB16_HF_08",814.5,56.62430449,-0.698740580925073,"1",29
47,-1.29821117868712,-1.00822666012584,"HF","betlen","BETLEN06_HF_04",814.5,56.62430449,-0.698740580925073,"1",10
13,0.586107764040338,0.991604929977743,"HF","betpap","BETPAP09_HF_10",814.5,56.62430449,-0.698740580925073,"1",11
13,0.586107764040338,0.991604929977743,"HF","ilemuc","ILEMUC07_HF_01",814.5,56.62430449,-0.698740580925073,"1",17
20,-1.29821117868712,0.991604929977743,"HF","betpap","BETPAP09_HF_12",814.5,56.62430449,-0.698740580925073,"1",11
26,0.586107764040338,0.991604929977743,"HF","betlen","BETLEN08_HF_03",814.5,56.62430449,-0.698740580925073,"1",10
61,-1.29821117868712,0.991604929977743,"HF","viblan","VIBLAN04_HF_02",814.5,56.62430449,-0.698740580925073,"1",47
29,0.586107764040338,0.991604929977743,"HF","betlen","BETLEN10_HF_01",814.5,56.62430449,-0.698740580925073,"1",10
27,0.586107764040338,-1.00822666012584,"HF","betlen","BETLEN10_HF_03",814.5,56.62430449,-0.698740580925073,"1",10
34,-1.29821117868712,0.991604929977743,"HF","kalang","KALANG07_HF_02",814.5,56.62430449,-0.698740580925073,"1",18
33,-1.29821117868712,-1.00822666012584,"HF","betpap","BETPAP15_HF_07",814.5,56.62430449,-0.698740580925073,"1",11
34,-1.29821117868712,0.991604929977743,"HF","hamvir","HAMVIR08_HF_03",814.5,56.62430449,-0.698740580925073,"1",16
47,-1.29821117868712,-1.00822666012584,"HF","hamvir","HAMVIR08_HF_04",814.5,56.62430449,-0.698740580925073,"1",16
53,0.586107764040338,0.991604929977743,"HF","faggra","FAGGRA10_HF_10",814.5,56.62430449,-0.698740580925073,"1",14
18,0.586107764040338,0.991604929977743,"HF","prupen","PRUPEN09_HF_01",814.5,56.62430449,-0.698740580925073,"1",27
42,-1.29821117868712,-1.00822666012584,"HF","popgra","POPGRA02_HF_06",814.5,56.62430449,-0.698740580925073,"1",25
27,0.586107764040338,-1.00822666012584,"HF","prupen","PRUPEN09_HF_04",814.5,56.62430449,-0.698740580925073,"1",27
33,0.586107764040338,0.991604929977743,"HF","popgra","POPGRA02_HF_07",814.5,56.62430449,-0.698740580925073,"1",25
21,-1.29821117868712,-1.00822666012584,"HF","spialb","SPIALB06_HF_04",814.5,56.62430449,-0.698740580925073,"1",39
68,-1.29821117868712,0.991604929977743,"HF","quevel","QUEVEL03_HF_03",814.5,56.62430449,-0.698740580925073,"1",30
12,-1.29821117868712,0.991604929977743,"HF","vacmyr","VACMYR07_HF_01",814.5,56.62430449,-0.698740580925073,"1",44
33,-1.29821117868712,-1.00822666012584,"HF","vacmyr","VACMYR07_HF_02",814.5,56.62430449,-0.698740580925073,"1",44
29,0.586107764040338,-1.00822666012584,"HF","quevel","QUEVEL05_HF_04",814.5,56.62430449,-0.698740580925073,"1",30
18,0.586107764040338,-1.00822666012584,"HF","prupen","PRUPEN12_HF_01",814.5,56.62430449,-0.698740580925073,"1",27
34,-1.29821117868712,0.991604929977743,"HF","kalang","KALANG11_HF_02",814.5,56.62430449,-0.698740580925073,"1",18
26,0.586107764040338,-1.00822666012584,"HF","kalang","KALANG11_HF_03",814.5,56.62430449,-0.698740580925073,"1",18
33,-1.29821117868712,-1.00822666012584,"HF","kalang","KALANG11_HF_04",814.5,56.62430449,-0.698740580925073,"1",18
33,0.586107764040338,0.991604929977743,"HF","hamvir","HAMVIR12_HF_03",814.5,56.62430449,-0.698740580925073,"1",16
68,0.586107764040338,-1.00822666012584,"HF","acesac","ACESAC99_HF_02",814.5,56.62430449,-0.698740580925073,"1",4
13,-1.29821117868712,-1.00822666012584,"HF","vacmyr","VACMYR01_HF_02",814.5,56.62430449,-0.698740580925073,"1",44
42,-1.29821117868712,-1.00822666012584,"HF","faggra","FAGGRA13_HF_07",814.5,56.62430449,-0.698740580925073,"1",14
33,-1.29821117868712,-1.00822666012584,"HF","acerub","ACERUB11_HF_08",814.5,56.62430449,-0.698740580925073,"1",3
18,0.586107764040338,-1.00822666012584,"HF","betpap","BETPAP06_HF_09",814.5,56.62430449,-0.698740580925073,"1",11
26,0.586107764040338,0.991604929977743,"HF","acerub","ACERUB11_HF_09",814.5,56.62430449,-0.698740580925073,"1",3
13,0.586107764040338,0.991604929977743,"HF","betpap","BETPAP06_HF_11",814.5,56.62430449,-0.698740580925073,"1",11
33,0.586107764040338,0.991604929977743,"HF","acerub","ACERUB13_HF_01",814.5,56.62430449,-0.698740580925073,"1",3
13,0.586107764040338,0.991604929977743,"HF","prupen","PRUPEN06_HF_03",814.5,56.62430449,-0.698740580925073,"1",27
26,0.586107764040338,0.991604929977743,"HF","rhopri","RHOPRI08_HF_04",814.5,56.62430449,-0.698740580925073,"1",33
26,0.586107764040338,-1.00822666012584,"HF","spialb","SPIALB01_HF_02",814.5,56.62430449,-0.698740580925073,"1",39
12,-1.29821117868712,0.991604929977743,"HF","quealb","QUEALB16_HF_01",814.5,56.62430449,-0.698740580925073,"1",28
34,0.586107764040338,-1.00822666012584,"HF","acerub","ACERUB13_HF_07",814.5,56.62430449,-0.698740580925073,"1",3
54,-1.29821117868712,0.991604929977743,"HF","querub","QUERUB23_HF_05",814.5,56.62430449,-0.698740580925073,"1",29
40,-1.29821117868712,0.991604929977743,"HF","querub","QUERUB16_HF_10",814.5,56.62430449,-0.698740580925073,"1",29
20,-1.29821117868712,0.991604929977743,"HF","betpap","BETPAP14_HF_09",814.5,56.62430449,-0.698740580925073,"1",11
40,0.586107764040338,-1.00822666012584,"HF","querub","QUERUB16_HF_12",814.5,56.62430449,-0.698740580925073,"1",29
33,-1.29821117868712,-1.00822666012584,"HF","corcor","CORCOR09_HF_04",814.5,56.62430449,-0.698740580925073,"1",12
39,-1.29821117868712,-1.00822666012584,"HF","acerub","ACERUB10_HF_04",814.5,56.62430449,-0.698740580925073,"1",3
32,-1.29821117868712,0.991604929977743,"HF","viblan","VIBLAN12_HF_05",814.5,56.62430449,-0.698740580925073,"1",47
20,-1.29821117868712,0.991604929977743,"HF","acerub","ACERUB14_HF_06",814.5,56.62430449,-0.698740580925073,"1",3
39,0.586107764040338,0.991604929977743,"HF","quevel","QUEVEL01_HF_02",814.5,56.62430449,-0.698740580925073,"1",30
68,-1.29821117868712,-1.00822666012584,"HF","alninc","ALNINC01_HF_04",814.5,56.62430449,-0.698740580925073,"1",5
26,0.586107764040338,0.991604929977743,"HF","kalang","KALANG07_HF_04",814.5,56.62430449,-0.698740580925073,"1",18
33,-1.29821117868712,-1.00822666012584,"HF","betlen","BETLEN11_HF_03",814.5,56.62430449,-0.698740580925073,"1",10
18,0.586107764040338,-1.00822666012584,"HF","loncan","LONCAN02_HF_03",814.5,56.62430449,-0.698740580925073,"1",19
13,-1.29821117868712,-1.00822666012584,"HF","loncan","LONCAN02_HF_04",814.5,56.62430449,-0.698740580925073,"1",19
13,0.586107764040338,0.991604929977743,"HF","loncan","LONCAN04_HF_01",814.5,56.62430449,-0.698740580925073,"1",19
43,-1.29821117868712,0.991604929977743,"HF","quevel","QUEVEL02_HF_04",814.5,56.62430449,-0.698740580925073,"1",30
39,0.586107764040338,0.991604929977743,"HF","quevel","QUEVEL03_HF_01",814.5,56.62430449,-0.698740580925073,"1",30
13,0.586107764040338,-1.00822666012584,"HF","vibcas","VIBCAS04_HF_02",814.5,56.62430449,-0.698740580925073,"1",45
40,-1.29821117868712,0.991604929977743,"HF","hamvir","HAMVIR10_HF_01",814.5,56.62430449,-0.698740580925073,"1",16
12,-1.29821117868712,0.991604929977743,"HF","vibcas","VIBCAS04_HF_05",814.5,56.62430449,-0.698740580925073,"1",45
34,0.586107764040338,-1.00822666012584,"HF","hamvir","HAMVIR10_HF_03",814.5,56.62430449,-0.698740580925073,"1",16
13,0.586107764040338,0.991604929977743,"HF","vibcas","VIBCAS04_HF_07",814.5,56.62430449,-0.698740580925073,"1",45
21,-1.29821117868712,-1.00822666012584,"HF","vibcas","VIBCAS04_HF_08",814.5,56.62430449,-0.698740580925073,"1",45
33,0.586107764040338,0.991604929977743,"HF","quevel","QUEVEL06_HF_02",814.5,56.62430449,-0.698740580925073,"1",30
68,-1.29821117868712,-1.00822666012584,"HF","quevel","QUEVEL06_HF_03",814.5,56.62430449,-0.698740580925073,"1",30
48,-1.29821117868712,0.991604929977743,"HF","quevel","QUEVEL06_HF_04",814.5,56.62430449,-0.698740580925073,"1",30
34,-1.29821117868712,0.991604929977743,"HF","ilemuc","ILEMUC06_HF_07",814.5,56.62430449,-0.698740580925073,"1",17
42,0.586107764040338,0.991604929977743,"HF","quevel","QUEVEL09_HF_02",814.5,56.62430449,-0.698740580925073,"1",30
18,0.586107764040338,-1.00822666012584,"HF","acepen","ACEPEN12_HF_06",814.5,56.62430449,-0.698740580925073,"1",2
13,0.586107764040338,0.991604929977743,"HF","loncan","LONCAN07_HF_01",814.5,56.62430449,-0.698740580925073,"1",19
34,0.586107764040338,-1.00822666012584,"HF","alninc","ALNINC05_HF_02",814.5,56.62430449,-0.698740580925073,"1",5
33,-1.29821117868712,-1.00822666012584,"HF","ilemuc","ILEMUC06_HF_12",814.5,56.62430449,-0.698740580925073,"1",17
13,0.586107764040338,0.991604929977743,"HF","alninc","ALNINC05_HF_03",814.5,56.62430449,-0.698740580925073,"1",5
82,-1.29821117868712,-1.00822666012584,"HF","faggra","FAGGRA03_HF_03",814.5,56.62430449,-0.698740580925073,"1",14
33,-1.29821117868712,-1.00822666012584,"HF","acepen","ACEPEN01_HF_10",814.5,56.62430449,-0.698740580925073,"1",2
18,0.586107764040338,0.991604929977743,"HF","rhafra","RHAFRA02_HF_02",814.5,56.62430449,-0.698740580925073,"1",31
56,0.586107764040338,-1.00822666012584,"HF","quealb","QUEALB12_HF_02",814.5,56.62430449,-0.698740580925073,"1",28
34,0.586107764040338,-1.00822666012584,"HF","nyssyl","NYSSYL13_HF_03",814.5,56.62430449,-0.698740580925073,"1",23
32,-1.29821117868712,0.991604929977743,"HF","rhafra","RHAFRA12_HF_01",814.5,56.62430449,-0.698740580925073,"1",31
18,0.586107764040338,0.991604929977743,"HF","rhafra","RHAFRA12_HF_02",814.5,56.62430449,-0.698740580925073,"1",31
18,0.586107764040338,0.991604929977743,"HF","spialb","SPIALB01_HF_04",814.5,56.62430449,-0.698740580925073,"1",39
26,0.586107764040338,0.991604929977743,"HF","nyssyl","NYSSYL14_HF_03",814.5,56.62430449,-0.698740580925073,"1",23
39,-1.29821117868712,-1.00822666012584,"HF","lyolig","LYOLIG06_HF_03",814.5,56.62430449,-0.698740580925073,"1",21
33,-1.29821117868712,-1.00822666012584,"HF","acepen","ACEPEN11_HF_04",814.5,56.62430449,-0.698740580925073,"1",2
34,0.586107764040338,-1.00822666012584,"HF","rhafra","RHAFRA16_HF_04",814.5,56.62430449,-0.698740580925073,"1",31
68,-1.29821117868712,0.991604929977743,"HF","rhafra","RHAFRA17_HF_01",814.5,56.62430449,-0.698740580925073,"1",31
13,-1.29821117868712,-1.00822666012584,"HF","rhafra","RHAFRA17_HF_02",814.5,56.62430449,-0.698740580925073,"1",31
26,0.586107764040338,0.991604929977743,"HF","rhafra","RHAFRA17_HF_03",814.5,56.62430449,-0.698740580925073,"1",31
34,0.586107764040338,-1.00822666012584,"HF","alninc","ALNINC08_HF_01",814.5,56.62430449,-0.698740580925073,"1",5
32,-1.29821117868712,0.991604929977743,"HF","lyolig","LYOLIG08_HF_02",814.5,56.62430449,-0.698740580925073,"1",21
29,-1.29821117868712,0.991604929977743,"HF","alninc","ALNINC08_HF_03",814.5,56.62430449,-0.698740580925073,"1",5
26,0.586107764040338,0.991604929977743,"HF","corcor","CORCOR10_HF_03",814.5,56.62430449,-0.698740580925073,"1",12
13,0.586107764040338,-1.00822666012584,"HF","aromel","AROMEL04_HF_01",814.5,56.62430449,-0.698740580925073,"1",8
13,-1.29821117868712,-1.00822666012584,"HF","aromel","AROMEL04_HF_02",814.5,56.62430449,-0.698740580925073,"1",8
12,-1.29821117868712,0.991604929977743,"HF","vibcas","VIBCAS03_HF_08",814.5,56.62430449,-0.698740580925073,"1",45
33,-1.29821117868712,-1.00822666012584,"HF","vibcas","VIBCAS03_HF_09",814.5,56.62430449,-0.698740580925073,"1",45
54,-1.29821117868712,0.991604929977743,"HF","hamvir","HAMVIR09_HF_03",814.5,56.62430449,-0.698740580925073,"1",16
61,-1.29821117868712,0.991604929977743,"HF","acesac","ACESAC10_HF_02",814.5,56.62430449,-0.698740580925073,"1",4
39,0.586107764040338,0.991604929977743,"HF","acesac","ACESAC10_HF_05",814.5,56.62430449,-0.698740580925073,"1",4
33,-1.29821117868712,-1.00822666012584,"HF","corcor","CORCOR01_HF_04",814.5,56.62430449,-0.698740580925073,"1",12
56,0.586107764040338,-1.00822666012584,"HF","quevel","QUEVEL03_HF_04",814.5,56.62430449,-0.698740580925073,"1",30
29,-1.29821117868712,0.991604929977743,"HF","rhopri","RHOPRI04_HF_03",814.5,56.62430449,-0.698740580925073,"1",33
13,0.586107764040338,0.991604929977743,"HF","vacmyr","VACMYR07_HF_03",814.5,56.62430449,-0.698740580925073,"1",44
68,-1.29821117868712,-1.00822666012584,"HF","hamvir","HAMVIR11_HF_02",814.5,56.62430449,-0.698740580925073,"1",16
13,0.586107764040338,0.991604929977743,"HF","aromel","AROMEL11_HF_04",814.5,56.62430449,-0.698740580925073,"1",8
39,-1.29821117868712,-1.00822666012584,"HF","nyssyl","NYSSYL06_HF_03",814.5,56.62430449,-0.698740580925073,"1",23
68,-1.29821117868712,-1.00822666012584,"HF","hamvir","HAMVIR12_HF_02",814.5,56.62430449,-0.698740580925073,"1",16
54,-1.29821117868712,0.991604929977743,"HF","acesac","ACESAC07_HF_02",814.5,56.62430449,-0.698740580925073,"1",4
13,0.586107764040338,0.991604929977743,"HF","prupen","PRUPEN04_HF_03",814.5,56.62430449,-0.698740580925073,"1",27
20,-1.29821117868712,0.991604929977743,"HF","ilemuc","ILEMUC08_HF_03",814.5,56.62430449,-0.698740580925073,"1",17
12,-1.29821117868712,0.991604929977743,"HF","prupen","PRUPEN05_HF_01",814.5,56.62430449,-0.698740580925073,"1",27
13,-1.29821117868712,-1.00822666012584,"HF","prupen","PRUPEN05_HF_02",814.5,56.62430449,-0.698740580925073,"1",27
26,0.586107764040338,0.991604929977743,"HF","rhopri","RHOPRI07_HF_04",814.5,56.62430449,-0.698740580925073,"1",33
33,-1.29821117868712,-1.00822666012584,"HF","rhopri","RHOPRI08_HF_01",814.5,56.62430449,-0.698740580925073,"1",33
68,-1.29821117868712,0.991604929977743,"HF","rhopri","RHOPRI08_HF_02",814.5,56.62430449,-0.698740580925073,"1",33
12,0.586107764040338,-1.00822666012584,"HF","rhopri","RHOPRI08_HF_03",814.5,56.62430449,-0.698740580925073,"1",33
39,-1.29821117868712,-1.00822666012584,"HF","franig","FRANIG08_HF_01",814.5,56.62430449,-0.698740580925073,"1",15
12,0.586107764040338,-1.00822666012584,"HF","vacmyr","VACMYR03_HF_01",814.5,56.62430449,-0.698740580925073,"1",44
12,-1.29821117868712,0.991604929977743,"HF","spialb","SPIALB01_HF_01",814.5,56.62430449,-0.698740580925073,"1",39
29,-1.29821117868712,0.991604929977743,"HF","nyssyl","NYSSYL14_HF_01",814.5,56.62430449,-0.698740580925073,"1",23
33,-1.29821117868712,-1.00822666012584,"HF","betall","BETALL10_HF_03",814.5,56.62430449,-0.698740580925073,"1",9
68,-1.29821117868712,-1.00822666012584,"HF","quealb","QUEALB16_HF_02",814.5,56.62430449,-0.698740580925073,"1",28
20,-1.29821117868712,0.991604929977743,"HF","spialb","SPIALB03_HF_02",814.5,56.62430449,-0.698740580925073,"1",39
26,0.586107764040338,0.991604929977743,"HF","lyolig","LYOLIG06_HF_04",814.5,56.62430449,-0.698740580925073,"1",21
21,-1.29821117868712,-1.00822666012584,"HF","prupen","PRUPEN07_HF_02",814.5,56.62430449,-0.698740580925073,"1",27
26,0.586107764040338,0.991604929977743,"HF","franig","FRANIG01_HF_03",814.5,56.62430449,-0.698740580925073,"1",15
33,-1.29821117868712,-1.00822666012584,"HF","betlen","BETLEN08_HF_04",814.5,56.62430449,-0.698740580925073,"1",10
20,-1.29821117868712,0.991604929977743,"HF","prupen","PRUPEN07_HF_04",814.5,56.62430449,-0.698740580925073,"1",27
33,-1.29821117868712,-1.00822666012584,"HF","betlen","BETLEN10_HF_02",814.5,56.62430449,-0.698740580925073,"1",10
12,0.586107764040338,-1.00822666012584,"HF","spialb","SPIALB04_HF_01",814.5,56.62430449,-0.698740580925073,"1",39
32,-1.29821117868712,0.991604929977743,"HF","betlen","BETLEN10_HF_04",814.5,56.62430449,-0.698740580925073,"1",10
47,-1.29821117868712,-1.00822666012584,"HF","viblan","VIBLAN04_HF_11",814.5,56.62430449,-0.698740580925073,"1",47
40,0.586107764040338,-1.00822666012584,"HF","querub","QUERUB17_HF_08",814.5,56.62430449,-0.698740580925073,"1",29
29,-1.29821117868712,0.991604929977743,"HF","betlen","BETLEN11_HF_04",814.5,56.62430449,-0.698740580925073,"1",10
18,0.586107764040338,0.991604929977743,"HF","spialb","SPIALB05_HF_02",814.5,56.62430449,-0.698740580925073,"1",39
47,0.586107764040338,0.991604929977743,"HF","viblan","VIBLAN09_HF_07",814.5,56.62430449,-0.698740580925073,"1",47
12,0.586107764040338,-1.00822666012584,"HF","spialb","SPIALB06_HF_02",814.5,56.62430449,-0.698740580925073,"1",39
