"sample","site","species","ssd","per.N","per.C","ht","dbh","dbh2","dbh3","lma","C.N","type","transect","latitude","latZ"
"kl_loninv_8","kl","loninv",0.568743961352657,3.2,46.4,1.66,2.07,1.954,2.223,0.0448021943156324,14.6,"shrub","0",52.1417,0.900663098380162
"kl_loninv_9","kl","loninv",0.352626262626263,2,44.2,1.68,1.234,1.177,0.975,0.0468521170258506,22.4,"shrub","0",52.1417,0.900663098380162
"kl_popbal_1","kl","popbal",0.523925729442971,2.3,43,10.48,14.7,NA,NA,0.0439428334292068,19.1,"tree","0",52.1417,0.900663098380162
"kl_popbal_10","kl","popbal",0.554516129032258,1.5,44.5,15.62,24,23.5,12.5,0.0835723492851699,29.8,"tree","0",52.1417,0.900663098380162
"kl_popbal_11","kl","popbal",0.53352808988764,1.6,43.3,15.34,20.1,NA,NA,0.0736715970601584,26.9,"tree","0",52.1417,0.900663098380162
"kl_popbal_3","kl","popbal",0.631097922848665,NA,NA,17.57,19.5,NA,NA,NA,NA,"tree","0",52.1417,0.900663098380162
"kl_popbal_4","kl","popbal",0.519866071428571,2.2,45,19.14,32.6,NA,NA,0.0592997679956274,20.3,"tree","0",52.1417,0.900663098380162
"kl_popbal_5","kl","popbal",0.511881443298969,2.3,43,17.35,23.2,NA,NA,0.0565417962320506,19.1,"tree","0",52.1417,0.900663098380162
"kl_popbal_6","kl","popbal",0.504574468085106,1.6,45.2,17.13,18.5,17.5,21.5,0.0678720618925112,27.5,"tree","0",52.1417,0.900663098380162
"kl_popbal_7","kl","popbal",0.680965250965251,1.9,42.3,17.13,25.8,NA,NA,0.0490410605970922,21.8,"tree","0",52.1417,0.900663098380162
"kl_popbal_8","kl","popbal",0.556038186157518,2.4,43.1,15.08,20.5,NA,NA,0.0511656713190751,17.8,"tree","0",52.1417,0.900663098380162
"kl_popbal_8_02","kl","popbal",NA,1.7,44.5,NA,NA,NA,NA,0.0555389542688358,26.8,NA,"0",52.1417,0.900663098380162
"kl_popbal_9","kl","popbal",0.579642857142857,1.5,45.4,6.38,7.2,NA,NA,0.0683308576394907,29.4,"tree","0",52.1417,0.900663098380162
"kl_poptre_1","kl","poptre",0.513415233415233,2.5,48.8,5.78,2.85,NA,NA,0.046141591540551,19.5,"tree","0",52.1417,0.900663098380162
"kl_poptre_10","kl","poptre",0.588050139275766,2.3,48.6,14.71,20,NA,NA,NA,21.4,"tree","0",52.1417,0.900663098380162
"kl_poptre_2","kl","poptre",0.505273224043716,2.6,46.6,4.62,2.682,NA,NA,0.0598659223374236,18.1,"tree","0",52.1417,0.900663098380162
"kl_poptre_3","kl","poptre",0.532357723577236,2.2,47.5,7.14,7.2,NA,NA,0.0759956231002554,21.8,"tree","0",52.1417,0.900663098380162
"kl_poptre_4","kl","poptre",0.53205,2.5,48.2,5.09,6.1,NA,NA,0.0661712600396444,19.3,"tree","0",52.1417,0.900663098380162
"kl_poptre_5","kl","poptre",0.58479809976247,2.1,47.7,15.87,21.7,NA,NA,0.0698692456751879,22.4,"tree","0",52.1417,0.900663098380162
"kl_poptre_6","kl","poptre",0.535374677002584,2,45.3,8.62,9.9,NA,NA,0.0662304734473819,23,"tree","0",52.1417,0.900663098380162
"kl_poptre_7","kl","poptre",0.514864130434783,2.2,47.6,10.14,11.8,NA,NA,0.0584145246506523,22.1,"tree","0",52.1417,0.900663098380162
"kl_poptre_8","kl","poptre",0.613276353276353,2.3,48.4,12.66,13.3,NA,NA,0.0739719726878806,20.9,"tree","0",52.1417,0.900663098380162
"kl_poptre_9","kl","poptre",0.604080604534005,2.4,47.1,10.42,8.8,NA,NA,NA,19.8,"tree","0",52.1417,0.900663098380162
"kl_rhoalb_1","kl","rhoalb",0.387023809523809,2.5,44.2,1.02,1.76,NA,NA,0.0257973640524041,17.6,"shrub","0",52.1417,0.900663098380162
"kl_rhoalb_10","kl","rhoalb",0.407388059701493,2.6,44.9,1.1,1.392,1.375,NA,0.0283584890030773,17.4,"shrub","0",52.1417,0.900663098380162
"kl_rhoalb_2","kl","rhoalb",0.350590405904059,3,45.6,1.32,1.639,1.279,1.587,0.0344299663531955,15.5,"shrub","0",52.1417,0.900663098380162
"kl_rhoalb_3","kl","rhoalb",0.351055900621118,2,45.7,1.1,1.228,1.447,1.453,0.0481682099442182,23.2,"shrub","0",52.1417,0.900663098380162
"kl_rhoalb_4","kl","rhoalb",0.405488505747126,2,45.7,1.33,1.288,1.649,1.187,0.0395108241111087,22.9,"shrub","0",52.1417,0.900663098380162
"kl_rhoalb_5","kl","rhoalb",0.379855072463768,2.5,44,1.91,1.643,0.999,NA,0.0192497787323949,17.5,"shrub","0",52.1417,0.900663098380162
"kl_rhoalb_6","kl","rhoalb",0.375393700787402,2.7,45.6,2.01,1.744,1.433,0.75,0.0197740053437683,16.6,"shrub","0",52.1417,0.900663098380162
"kl_rhoalb_7","kl","rhoalb",0.368950819672131,2.1,43.7,1.82,1.742,1.296,1.212,0.0241751288429055,20.4,"shrub","0",52.1417,0.900663098380162
"kl_rhoalb_8","kl","rhoalb",0.413492063492064,2.6,44.8,1.21,0.985,NA,NA,0.0291941973600613,17.5,"shrub","0",52.1417,0.900663098380162
"kl_rhoalb_9","kl","rhoalb",0.37735632183908,2.5,46.5,1.66,1.901,NA,NA,0.0321312960336033,18.4,"shrub","0",52.1417,0.900663098380162
"kl_riblac_1","kl","riblac",0.522926829268293,3.3,41,1.52,0.648,0.62,NA,0.0166938177592172,12.5,"shrub","0",52.1417,0.900663098380162
"kl_riblac_10","kl","riblac",0.539095477386935,2.1,42.1,0.5,0.471,NA,NA,0.0367241328099155,20.5,"shrub","0",52.1417,0.900663098380162
"kl_riblac_11","kl","riblac",0.697133757961783,1.6,44.7,1.21,0.742,NA,NA,0.0446061001478357,27.8,"shrub","0",52.1417,0.900663098380162
"kl_riblac_12","kl","riblac",0.55747619047619,3.1,42.3,1.07,0.655,0.69,NA,0.0202563764389377,13.9,"shrub","0",52.1417,0.900663098380162
"kl_riblac_13","kl","riblac",0.555261044176707,3.3,42.2,1.3,0.743,NA,NA,0.0255006370869702,13,"shrub","0",52.1417,0.900663098380162
"kl_riblac_2","kl","riblac",0.545,2.4,41.6,1.4,0.592,NA,NA,0.0375793300331195,17.4,"shrub","0",52.1417,0.900663098380162
"kl_riblac_3","kl","riblac",0.569245283018868,2.9,42.7,1.22,0.849,NA,NA,0.0301928430075976,14.8,"shrub","0",52.1417,0.900663098380162
"kl_riblac_7","kl","riblac",0.495789473684211,1.8,40.2,0.54,0.337,0.377,NA,0.0304678529948232,22.8,"shrub","0",52.1417,0.900663098380162
"kl_riblac_8","kl","riblac",0.638813559322034,1.5,40.9,0.86,0.728,NA,NA,0.0352607996623011,27.3,"shrub","0",52.1417,0.900663098380162
"kl_riblac_9","kl","riblac",0.586919642857143,1.8,40,0.55,0.565,2.422,NA,0.037909084442211,21.9,"shrub","0",52.1417,0.900663098380162
"kl_rubpar_1","kl","rubpar",0.331862348178138,2.4,42.5,1.09,0.574,0.765,NA,0.0237967800039408,17.6,"shrub","0",52.1417,0.900663098380162
"kl_rubpar_10","kl","rubpar",0.394324324324324,2.5,44.6,0.98,0.802,0.856,NA,0.030986251359296,17.8,"shrub","0",52.1417,0.900663098380162
"kl_rubpar_11","kl","rubpar",0.36134375,2.8,43.9,0.91,0.727,NA,NA,0.0323515462249209,15.4,"shrub","0",52.1417,0.900663098380162
"kl_rubpar_12","kl","rubpar",0.424391891891892,1.8,42.6,0.91,0.616,NA,NA,0.0394465566450087,23.2,"shrub","0",52.1417,0.900663098380162
"kl_rubpar_3","kl","rubpar",0.335038560411311,2.4,45.3,1.29,0.731,NA,NA,0.0343967618402484,19.3,"shrub","0",52.1417,0.900663098380162
"kl_rubpar_4","kl","rubpar",0.387533783783784,1.7,42.5,0.96,0.69,NA,NA,0.0313323098518283,25.1,"shrub","0",52.1417,0.900663098380162
"kl_rubpar_6","kl","rubpar",0.33025,2.1,44.4,0.72,0.761,NA,NA,0.0317005075289286,21.3,"shrub","0",52.1417,0.900663098380162
"kl_rubpar_7","kl","rubpar",0.359352112676056,2.3,44,0.68,0.718,NA,NA,0.0307068954811706,19.3,"shrub","0",52.1417,0.900663098380162
"kl_rubpar_8","kl","rubpar",0.270627062706271,1.7,43.2,0.84,0.725,NA,NA,0.0374255607462543,25,"shrub","0",52.1417,0.900663098380162
"kl_rubpar_9","kl","rubpar",0.374703389830508,1.9,42.3,0.68,0.655,NA,NA,0.0328786452341067,21.8,"shrub","0",52.1417,0.900663098380162
"kl_samrac_1","kl","samrac",0.27578125,4.4,48.7,1.22,1.469,1.219,1.45,0.0342837721086993,11.1,"shrub","0",52.1417,0.900663098380162
"kl_samrac_10","kl","samrac",0.307245119305857,4.4,44.4,2.18,2.964,2.145,NA,0.0245834980300693,10.1,"shrub","0",52.1417,0.900663098380162
"kl_samrac_2","kl","samrac",0.23058064516129,3.3,45,2.11,2.409,1.693,2.422,0.0291640350604654,13.8,"shrub","0",52.1417,0.900663098380162
"kl_samrac_3","kl","samrac",0.189157894736842,4.5,45.5,1.95,7.269,NA,NA,0.0321618188799517,10.2,"shrub","0",52.1417,0.900663098380162
"kl_samrac_4","kl","samrac",0.312170900692841,4.6,46,1.48,1.575,1.62,1.622,0.0327832833307974,10,"shrub","0",52.1417,0.900663098380162
"kl_samrac_5","kl","samrac",0.178772727272727,6.1,47.3,1.6,1.602,2.46,1.759,NA,7.7,"shrub","0",52.1417,0.900663098380162
"kl_samrac_6","kl","samrac",0.314064837905237,3.3,45.5,1.03,1.144,1.027,0.97,0.0350503001381908,14,"shrub","0",52.1417,0.900663098380162
"kl_samrac_7","kl","samrac",0.273474801061008,3.1,43.3,1.96,2.126,1.138,1.999,0.0357910511038389,13.8,"shrub","0",52.1417,0.900663098380162
"kl_samrac_8","kl","samrac",0.271031578947368,4.4,42.5,2.24,2.261,2.078,2.694,0.0290978192528403,9.7,"shrub","0",52.1417,0.900663098380162
"kl_samrac_9","kl","samrac",0.416088019559902,5.2,45,2.11,2.237,2.134,2.128,0.0196777366800395,8.6,"shrub","0",52.1417,0.900663098380162
"kl_shecan_1","kl","shecan",0.527696335078534,3.4,47.7,1.48,1.45,NA,NA,0.0459577881615543,14,"shrub","0",52.1417,0.900663098380162
"kl_shecan_2","kl","shecan",0.541535580524345,3.5,46.2,2,3.187,NA,NA,0.0403313395506751,13.1,"shrub","0",52.1417,0.900663098380162
"kl_shecan_3","kl","shecan",0.529869706840391,2.9,42.8,2.24,3.704,2.646,NA,0.0406750734589218,14.7,"shrub","0",52.1417,0.900663098380162
"kl_shecan_4","kl","shecan",0.583636363636364,2.8,43.3,1.71,1.904,1.25,1.185,0.0527493556787109,15.5,"shrub","0",52.1417,0.900663098380162
"kl_shecan_4_02","kl","shecan",0.562139917695473,3.2,43.7,1.68,3.679,NA,NA,0.0508248248537003,13.9,"shrub","0",52.1417,0.900663098380162
"kl_shecan_5","kl","shecan",0.540204918032787,3.4,48.6,2.19,3.985,NA,NA,0.0471904577269731,14.5,"shrub","0",52.1417,0.900663098380162
"kl_shecan_6","kl","shecan",0.48557003257329,2.8,43.1,1.59,1.401,2.031,2.819,0.0657371797916448,15.6,"shrub","0",52.1417,0.900663098380162
"kl_shecan_7","kl","shecan",0.476494464944649,3.2,42.5,1.63,2.391,1.753,1.825,0.0448301343660201,13.4,"shrub","0",52.1417,0.900663098380162
"kl_shecan_8","kl","shecan",0.468567567567568,2.6,42.4,2.04,4.577,NA,NA,0.0590271371643909,16.1,"shrub","0",52.1417,0.900663098380162
"kl_shecan_9","kl","shecan",0.555329341317365,2.8,43,2.37,5.292,NA,NA,NA,15.1,"shrub","0",52.1417,0.900663098380162
"kl_sorsco_1","kl","sorsco",0.559094650205761,1.9,43.5,1.76,1.612,NA,NA,0.0386141449439508,23.3,"shrub","0",52.1417,0.900663098380162
"kl_sorsco_1","kl","sorsco",0.577448559670782,1.9,43.5,1.76,1.612,NA,NA,0.0386141449439508,23.3,"shrub","0",52.1417,0.900663098380162
"kl_sorsco_10","kl","sorsco",0.574272445820433,1.8,45.1,5.48,2.624,NA,NA,0.0304150933546401,24.7,"shrub","0",52.1417,0.900663098380162
"kl_sorsco_2","kl","sorsco",0.536174496644295,2.2,41.8,3.82,2.8,NA,NA,0.0429264231417681,18.9,"shrub","0",52.1417,0.900663098380162
"kl_sorsco_3","kl","sorsco",0.518675078864353,1.9,42.1,2.12,1.456,1.168,0.798,0.0349608447629632,22.4,"shrub","0",52.1417,0.900663098380162
"kl_sorsco_4","kl","sorsco",0.505857142857143,1.9,43.9,7.48,3.71,NA,NA,0.0560199079012138,22.9,"shrub","0",52.1417,0.900663098380162
"kl_sorsco_5","kl","sorsco",0.502834008097166,2.2,41.7,2.51,2.502,NA,NA,0.042912070483142,18.7,"shrub","0",52.1417,0.900663098380162
"kl_sorsco_6","kl","sorsco",0.469297658862876,2.3,42.8,2.08,2.564,NA,NA,0.0499993089055341,18.4,"shrub","0",52.1417,0.900663098380162
"kl_sorsco_7","kl","sorsco",NA,3.2,44.5,2.72,2.247,2.322,2.354,0.0452519225580945,13.7,"shrub","0",52.1417,0.900663098380162
"kl_sorsco_8","kl","sorsco",0.464354354354354,2.9,44,4.8,4.465,3.745,1.245,0.0258184415129384,15.1,"shrub","0",52.1417,0.900663098380162
"kl_sorsco_9","kl","sorsco",0.4991961414791,3.2,44.7,3.37,2.591,NA,NA,0.0393675336605697,14,"shrub","0",52.1417,0.900663098380162
"kl_spibet_10","kl","spibet",0.570720720720721,1.9,45.9,0.7,0.51,NA,NA,0.0268711204438752,24.3,"shrub","0",52.1417,0.900663098380162
"kl_spibet_11","kl","spibet",0.523801652892562,1.9,46.2,0.76,4.71,NA,NA,0.0364722688764218,24.1,"shrub","0",52.1417,0.900663098380162
"kl_spibet_12","kl","spibet",0.552783505154639,1.7,49.6,0.63,0.33,NA,NA,0.0296129833351062,29.5,"shrub","0",52.1417,0.900663098380162
"kl_spibet_3","kl","spibet",0.4948,1.7,46.3,0.58,0.443,NA,NA,0.0305854879911899,27.6,"shrub","0",52.1417,0.900663098380162
"kl_spibet_4","kl","spibet",0.489444444444444,1.3,47.7,0.4,0.316,NA,NA,0.0357668728357176,38.3,"shrub","0",52.1417,0.900663098380162
"kl_spibet_5","kl","spibet",0.503731343283582,1.7,47.1,0.72,0.577,NA,NA,0.0401941432752605,28,"shrub","0",52.1417,0.900663098380162
"kl_spibet_6","kl","spibet",0.437837837837838,1.7,46.1,0.54,0.356,NA,NA,0.0369672410182482,27.8,"shrub","0",52.1417,0.900663098380162
"kl_spibet_7","kl","spibet",0.455454545454545,1.3,46,0.58,0.335,1.229,NA,0.0483039751756561,35.8,"shrub","0",52.1417,0.900663098380162
"kl_spibet_8","kl","spibet",0.532380952380952,1.8,46.8,0.66,0.398,NA,NA,0.0356302174139866,25.4,"shrub","0",52.1417,0.900663098380162
"kl_spibet_9","kl","spibet",0.429444444444444,1.7,46.4,0.55,0.292,NA,NA,NA,26.7,"shrub","0",52.1417,0.900663098380162
"kl_symalb_1","kl","symalb",0.647578125,2,45.8,1.43,1.003,0.917,0.985,0.0402427714362415,22.4,"shrub","0",52.1417,0.900663098380162
"kl_symalb_10","kl","symalb",0.689047619047619,2,44.6,1.28,0.961,0.93,NA,0.0414964798121172,22.2,"shrub","0",52.1417,0.900663098380162
"kl_symalb_11","kl","symalb",0.674958677685951,2.1,45.6,0.82,0.666,NA,NA,0.0457453275048459,21.4,"shrub","0",52.1417,0.900663098380162
"kl_symalb_12","kl","symalb",0.619874213836478,1.7,43.7,0.79,0.411,NA,NA,0.0535125200231218,26.4,"shrub","0",52.1417,0.900663098380162
"kl_symalb_2","kl","symalb",0.525878378378378,1.8,44.3,1.22,0.837,NA,NA,0.0337290047760017,24.9,"shrub","0",52.1417,0.900663098380162
"kl_symalb_2_02","kl","symalb",0.620879120879121,1.9,44.8,1.66,1.036,1.069,NA,0.0467644569277434,23.1,"shrub","0",52.1417,0.900663098380162
"kl_symalb_3","kl","symalb",0.58264367816092,2.2,53.8,0.67,0.6,NA,NA,0.0447586203884964,24.5,"shrub","0",52.1417,0.900663098380162
"kl_symalb_7","kl","symalb",0.595486725663717,2.2,43,0.76,0.566,NA,NA,0.0254205222946007,19.8,"shrub","0",52.1417,0.900663098380162
"kl_symalb_8","kl","symalb",0.509904761904762,2.2,44.3,1.36,1.033,NA,NA,0.0427321026107621,20.6,"shrub","0",52.1417,0.900663098380162
"kl_symalb_9","kl","symalb",0.559890909090909,1.9,43.3,0.91,0.842,NA,NA,0.0358617325103427,22.9,"shrub","0",52.1417,0.900663098380162
"kl_vacmem_1","kl","vacmem",0.575854166666667,1.6,43.1,0.66,1.187,NA,NA,0.0540340985136067,26.7,"shrub","0",52.1417,0.900663098380162
"kl_vacmem_10","kl","vacmem",0.5730859375,2.2,45.9,0.61,0.777,NA,NA,0.034398397303684,21.1,"shrub","0",52.1417,0.900663098380162
"kl_vacmem_11","kl","vacmem",0.58463963963964,2.1,44.7,0.42,0.625,NA,NA,0.0236080223826922,21.5,"shrub","0",52.1417,0.900663098380162
"kl_vacmem_2","kl","vacmem",0.547527472527473,1.7,45,0.92,1.558,NA,NA,0.0457108403170649,26.6,"shrub","0",52.1417,0.900663098380162
"kl_vacmem_3","kl","vacmem",0.534756554307116,2.2,44,0.91,1.387,NA,NA,0.0413318057060407,20.3,"shrub","0",52.1417,0.900663098380162
"kl_vacmem_4","kl","vacmem",0.58101083032491,2.7,42.8,0.8,1.102,NA,NA,0.0329995098960606,16.1,"shrub","0",52.1417,0.900663098380162
"kl_vacmem_5","kl","vacmem",0.555454545454545,2.2,44.6,0.79,0.764,NA,NA,0.0255709378199779,20.3,"shrub","0",52.1417,0.900663098380162
"kl_vacmem_6","kl","vacmem",0.587032967032967,2.2,45.9,0.8,1.087,NA,NA,0.0323630022120012,20.5,"shrub","0",52.1417,0.900663098380162
"kl_vacmem_7","kl","vacmem",0.578727272727273,2.1,45.2,0.75,1.143,NA,NA,0.0291867104984836,22.1,"shrub","0",52.1417,0.900663098380162
"kl_vacmem_8","kl","vacmem",0.589408866995074,1.8,44.5,0.65,1.336,NA,NA,0.0348848066459446,24.4,"shrub","0",52.1417,0.900663098380162
"kl_vacmem_9","kl","vacmem",NA,2.4,45.7,0.73,1.148,NA,NA,0.0404082946325248,19.1,"shrub","0",52.1417,0.900663098380162
"kl_vibedu_1","kl","vibedu",0.498297872340426,1.6,42.3,1.9,1.594,NA,NA,0.0366115979134042,26.1,"shrub","0",52.1417,0.900663098380162
"kl_vibedu_10","kl","vibedu",0.45,1.9,43,2.23,2.912,NA,NA,0.0449825143959632,22.6,"shrub","0",52.1417,0.900663098380162
"kl_vibedu_2","kl","vibedu",0.449556962025316,1.7,44.1,0.66,0.609,0.406,NA,0.0824349203300851,26.1,"shrub","0",52.1417,0.900663098380162
"kl_vibedu_3","kl","vibedu",0.3487265917603,1.7,44.1,1.61,1.466,1.157,NA,0.0305847260035128,25.4,"shrub","0",52.1417,0.900663098380162
"kl_vibedu_4","kl","vibedu",0.411422018348624,1.7,46.2,1.82,1.55,1.191,NA,0.0475076503583535,27.1,"shrub","0",52.1417,0.900663098380162
"kl_vibedu_5","kl","vibedu",0.389810426540284,1.8,45.8,1.36,1.704,1.07,NA,0.0449382957992721,25.8,"shrub","0",52.1417,0.900663098380162
"kl_vibedu_6","kl","vibedu",0.539344262295082,1.8,43.5,1.4,0.888,1.253,NA,0.0436593277017401,24.5,"shrub","0",52.1417,0.900663098380162
"kl_vibedu_7","kl","vibedu",0.493111111111111,2.2,45.1,1.68,2.137,NA,NA,0.0429462827475267,20.1,"shrub","0",52.1417,0.900663098380162
"kl_vibedu_8","kl","vibedu",1.38407894736842,2.1,44.5,1.83,1.484,1.698,1.513,0.0579048555946089,21,"shrub","0",52.1417,0.900663098380162
"kl_vibedu_9","kl","vibedu",0.487607655502392,1.4,43.8,3.1,1.599,1.191,NA,0.0573026170313482,31.8,"shrub","0",52.1417,0.900663098380162
"mp_acegla_1","mp","acegla",0.545734265734266,1.7,44.8,5.54,2.778,5.005,1.585,0.0309569072143772,25.9,"tree","0",49.0646,0.156770311983629
"mp_acegla_10","mp","acegla",0.452460063897764,2.8,46,6.38,4.7,3.7,NA,0.0211523895502424,16.7,"tree","0",49.0646,0.156770311983629
"mp_acegla_10_02","mp","acegla",0.563114186851211,NA,NA,5.09,8.2,8.5,11.5,NA,NA,"tree","0",49.0646,0.156770311983629
"mp_acegla_11","mp","acegla",0.508523985239852,1.8,45.4,3.54,2.016,NA,NA,0.0399897615814949,25.4,"tree","0",49.0646,0.156770311983629
"mp_acegla_11_02","mp","acegla",NA,NA,NA,NA,NA,NA,NA,0.0248139464403249,NA,NA,"0",49.0646,0.156770311983629
"mp_acegla_2","mp","acegla",0.453255033557047,2.8,47.7,2.68,1.126,NA,NA,0.0444660480677393,16.9,"tree","0",49.0646,0.156770311983629
"mp_acegla_3","mp","acegla",0.525394736842105,2.5,47,6.39,3.3,3.4,2.1,0.0524268596570592,19.2,"tree","0",49.0646,0.156770311983629
"mp_acegla_4","mp","acegla",0.417931873479319,2.8,48,3.36,1.959,1.595,1.44,0.0263824209189298,17.3,"tree","0",49.0646,0.156770311983629
"mp_acegla_5","mp","acegla",0.4955,2.4,43.9,4.8,6.2,3.5,3,0.0195615718428843,18.4,"tree","0",49.0646,0.156770311983629
"mp_acegla_7","mp","acegla",0.513269230769231,2.4,46,6.38,4.482,7.672,7.287,0.0272879986037859,19.6,"tree","0",49.0646,0.156770311983629
"mp_acegla_8","mp","acegla",0.547364016736402,2.4,45.4,6.38,3.5,NA,NA,0.0287864575344216,18.6,"tree","0",49.0646,0.156770311983629
"mp_acegla_9","mp","acegla",0.492181208053691,2.3,45.5,4.8,3.3,NA,NA,0.0236439529250012,19.5,"tree","0",49.0646,0.156770311983629
"mp_alninc_1","mp","alninc",0.362181818181818,42,47.56,4.94,3,4,3.5,0.0309471796176898,11.3,"shrub","0",49.0646,0.156770311983629
"mp_alninc_10","mp","alninc",0.430197740112994,32.8,59.6,7.14,6.8,5.9,8.5,0.0592444387950217,18.2,"shrub","0",49.0646,0.156770311983629
"mp_alninc_2","mp","alninc",0.381472222222222,4.2,62.9,3.14,2.6,3,NA,0.064762045516238,15.1,"shrub","0",49.0646,0.156770311983629
"mp_alninc_3","mp","alninc",0.405782122905028,4.1,64.2,6.68,5,5.4,6.1,0.0527986796870368,15.7,"shrub","0",49.0646,0.156770311983629
"mp_alninc_4","mp","alninc",0.418521505376344,39.2,49.1,4.8,8.1,6.4,NA,0.0351892676127055,12.5,"shrub","0",49.0646,0.156770311983629
"mp_alninc_5","mp","alninc",0.411315789473684,40.8,47,4.47,4,NA,NA,0.0293255362217155,11.5,"shrub","0",49.0646,0.156770311983629
"mp_alninc_6","mp","alninc",0.361128048780488,36.7,46.2,4.48,5.9,4.8,2.4,0.0396056054516891,12.6,"shrub","0",49.0646,0.156770311983629
"mp_alninc_7","mp","alninc",0.354005934718101,34.1,49.4,6.38,5.3,5.8,4,0.0535886190156132,14.5,"shrub","0",49.0646,0.156770311983629
"mp_alninc_8","mp","alninc",0.405674157303371,33.2,39.2,NA,7.4,5.1,3.4,0.0299817398463776,11.8,"shrub","0",49.0646,0.156770311983629
"mp_alninc_9","mp","alninc",0.413315789473684,NA,NA,4.65,2.7,NA,NA,0.022378964542046,NA,"shrub","0",49.0646,0.156770311983629
"mp_alnvir_1","mp","alnvir",0.469487870619946,35.4,47.7,3.39,1.7,1.7,2,0.0478567030812538,13.5,"shrub","0",49.0646,0.156770311983629
"mp_alnvir_10","mp","alnvir",NA,2.8,48.4,6.64,7.2,10.6,9.6,0.0616180540934054,17.6,"shrub","0",49.0646,0.156770311983629
"mp_alnvir_2","mp","alnvir",0.472243767313019,38.1,46.6,4.91,3.7,3.1,3.3,0.0337790408245658,12.2,"shrub","0",49.0646,0.156770311983629
"mp_alnvir_3","mp","alnvir",0.425893333333333,32.5,48.8,2.52,2.4,2.5,2,0.0426471260612662,15,"shrub","0",49.0646,0.156770311983629
"mp_alnvir_4","mp","alnvir",0.480807799442897,22.7,47.8,4.74,9.1,NA,NA,0.049158024561684,21.1,"shrub","0",49.0646,0.156770311983629
"mp_alnvir_5","mp","alnvir",0.446030769230769,2.7,48.6,3.78,3,2.1,1.7,0.0575032326037051,17.9,"shrub","0",49.0646,0.156770311983629
"mp_alnvir_6","mp","alnvir",0.433519061583578,3.6,48.5,5.35,6.5,NA,NA,0.038940985431101,13.7,"shrub","0",49.0646,0.156770311983629
"mp_alnvir_7","mp","alnvir",0.516622807017544,2.9,47.7,5.14,6,5.2,5.1,0.0396910789951433,16.5,"shrub","0",49.0646,0.156770311983629
"mp_alnvir_8","mp","alnvir",0.449184952978056,4.2,47.8,2.85,1.321,NA,NA,0.0267878686715555,11.5,"shrub","0",49.0646,0.156770311983629
"mp_alnvir_9","mp","alnvir",0.472172619047619,2.2,47.1,3.36,2.743,7.978,NA,NA,21.4,"shrub","0",49.0646,0.156770311983629
"mp_amealn_1","mp","amealn",0.478053691275168,4.2,58,1.43,1.308,1.324,1.721,0.0766047933980275,13.8,"shrub","0",49.0646,0.156770311983629
"mp_amealn_10","mp","amealn",0.544305263157895,3.6,57.7,2.97,3.107,NA,NA,0.0424105386321178,16.1,"shrub","0",49.0646,0.156770311983629
"mp_amealn_11","mp","amealn",0.464620060790274,2.5,47.7,4.41,2.4,2.6,2.7,0.0488039139062487,19.2,"shrub","0",49.0646,0.156770311983629
"mp_amealn_12","mp","amealn",0.576763636363636,2.7,44.8,4.07,3.4,NA,NA,0.0325231969343517,16.9,"shrub","0",49.0646,0.156770311983629
"mp_amealn_2","mp","amealn",0.599102564102564,4.2,58.8,0.46,1.374,1.529,1.738,0.0462197399950856,14.1,"shrub","0",49.0646,0.156770311983629
"mp_amealn_3","mp","amealn",0.619522058823529,2.8,56.5,2.83,1.917,2.21,NA,0.0516520344804344,20.3,"shrub","0",49.0646,0.156770311983629
